# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
977	Tommo_So	dùyí-yɔ́	d u ¹ j i ⁵ + j ɔ ⁵	carry (sth, on one's head)	porter (qch, à la tête)	CARRY ON HEAD	1 7 8 6 7 8 9 6 7 8	AXTBYT_AXT	TY6JI6_JU6	19	19.T.C 19.Y.V 19.6.T 19.J.C 19.I.V 19.6.T 19._._ 19.J.C 19.U.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	568	369
978	Toro_Tegu	dí	d i ⁵	carry (sth, on one's head)	porter (qch, à la tête)	CARRY ON HEAD	1 7 8	AXT	TI6	20	20.T.C 20.I.V 20.6.T	1.6 3.0 1.0	0	569	370
979	Yanda_Dom	dì-yɛ́	d i ¹ + j ɛ ⁵	carry (sth, on one's head)	porter (qch, à la tête)	CARRY ON HEAD	1 7 8 9 6 7 8	AXT_AXT	TI6_JE6	21	21.T.C 21.I.V 21.6.T 21._._ 21.J.C 21.E.V 21.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	569	369
980	Yorno_So	dù-yɛ́:	d u ¹ + j ɛː ⁵	carry (sth, on one's head)	porter (qch, à la tête)	CARRY ON HEAD	1 7 8 9 6 7 8	AXT_AXT	TY6_JE6	22	22.T.C 22.Y.V 22.6.T 22._._ 22.J.C 22.E.V 22.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	569	369
#
983	Bambara	dɛ́sɛ́	d ɛ ⁵ s ɛ ⁵	carve	tailler, sculpter, équarrir	CARVE	1 7 8 3 7 8	AXTBYT	TE6SE6	1	1.T.C 1.E.V 1.6.T 1.S.C 1.E.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	580	373
984	Bangime	ʤìyɛ̀-rɛ̀	dʒ i ¹ j ɛ ¹ + r ɛ ¹	carve (wood, e.g. to make a mortar)	tailler (bois, par ex. en fabriquant un mortier)	CARVE	1 7 8 6 7 8 9 5 7 8	AXTBYT_AXT	TI6JE6_RE6	2	2.T.C 2.I.V 2.6.T 2.J.C 2.E.V 2.6.T 2._._ 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	581	374
985	Bankan_Tey	zárá	z a ⁵ r a ⁵	carve (wood)	tailler (bois)	CARVE	3 7 8 5 7 8	AXTBYT	SA6RA6	3	3.S.C 3.A.V 3.6.T 3.R.C 3.A.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	580	375
986	Ben_Tey	jàrá	dʒ a ¹ r a ⁵	carve (wood)	tailler (bois)	CARVE	1 7 8 5 7 8	AXTBYT	TA6RA6	4	4.T.C 4.A.V 4.6.T 4.R.C 4.A.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	580	375
987	Bunoge	yábè	j a ⁵ b e ¹	carve (wood)	tailler (bois)	CARVE	6 7 8 1 7 8	AXTBYT	JA6PE6	5	5.J.C 5.A.V 5.6.T 5.P.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	584	376
989	Fulfulde	law-de	l a w + d e	carve (wood)	tailler (bois)	CARVE	5 7 6 9 1 7	AXN_AX	LAW_TE	6	6.L.C 6.A.V 6.W.c 6._._ 6.T.C 6.E.V	2.0 1.5 0.8 0.0 2.0 1.5	0	585	377
990	Jamsay	lɔ́wɔ́	l ɔ ⁵ w ɔ ⁵	carve (wood)	tailler (bois)	CARVE	5 7 8 6 7 8	AXTBYT	LU6WU6	7	7.L.C 7.U.V 7.6.T 7.W.C 7.U.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	586	378
991	Mombo	símbú-lè	s i ⁵ m b u ⁵ + l e ¹	carve (wood)	tailler (bois)	CARVE	3 7 8 4 1 7 8 9 5 7 8	AXTMBYT_AXT	SI6MPY6_LE6	9	9.S.C 9.I.V 9.6.T 9.M.c 9.P.C 9.Y.V 9.6.T 9._._ 9.L.C 9.E.V 9.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	587	379
992	Najamba	síyá-m	s i ⁵ j a ⁵ + m	carve (wood)	tailler (bois)	CARVE	3 7 8 6 7 8 9 4	AXTBYT_A	SI6JA6_M	10	10.S.C 10.I.V 10.6.T 10.J.C 10.A.V 10.6.T 10._._ 10.M.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6	0	588	380
993	Nanga	jàrá	dʒ a ¹ r a ⁵	carve (wood)	tailler (bois)	CARVE	1 7 8 5 7 8	AXTBYT	TA6RA6	11	11.T.C 11.A.V 11.6.T 11.R.C 11.A.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	580	375
994	Penange	yáyé	j a ⁵ j e ⁵	carve (wood)	tailler (bois)	CARVE	6 7 8 6 7 8	AXTBYT	JA6JE6	12	12.J.C 12.A.V 12.6.T 12.J.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	584	376
995	Perge_Tegu	láwá	l a ⁵ w a ⁵	carve (wood)	tailler (bois)	CARVE	5 7 8 6 7 8	AXTBYT	LA6WA6	13	13.L.C 13.A.V 13.6.T 13.W.C 13.A.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	586	378
996	Songhai_Kiini	zèfù	z e ¹ f u ¹	carve	tailler	CARVE	3 7 8 3 7 8	AXTBYT	SE6BY6	14	14.S.C 14.E.V 14.6.T 14.B.C 14.Y.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	592	375
997	Songhai_Senni	séttê	s e ⁵ t t e ⁵¹	carve (wood)	tailler (le bois)	CARVE	3 7 8 1 1 7 8	AXTMBYT	SE6TTE3	15	15.S.C 15.E.V 15.6.T 15.T.c 15.T.C 15.E.V 15.3.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	593	381
999	Tebul_Ure	lábá	l a ⁵ b a ⁵	carve (wood)	tailler (bois)	CARVE	5 7 8 1 7 8	AXTBYT	LA6PA6	16	16.L.C 16.A.V 16.6.T 16.P.C 16.A.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	586	378
1000	Tiranige_Diga	yáyó	j a ⁵ j o ⁵	carve (wood)	tailler (bois)	CARVE	6 7 8 6 7 8	AXTBYT	JA6JU6	17	17.J.C 17.A.V 17.6.T 17.J.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	584	376
1001	Togo_Kan	lɔ́wɔ́	l ɔ ⁵ w ɔ ⁵	carve (wood)	tailler (bois)	CARVE	5 7 8 6 7 8	AXTBYT	LU6WU6	18	18.L.C 18.U.V 18.6.T 18.W.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	586	378
1002	Tommo_So	nábá	n a ⁵ b a ⁵	carve (wood)	tailler (bois)	CARVE	4 7 8 1 7 8	AXTBYT	NA6PA6	19	19.N.C 19.A.V 19.6.T 19.P.C 19.A.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	597	378
1003	Toro_Tegu	wɔ̀gù-rú	w ɔ ¹ ɡ u ¹ + r u ⁵	carve (wood)	tailler (bois)	CARVE	6 7 8 1 7 8 9 5 7 8	AXTBYT_AXT	WU6KY6_RY6	20	20.W.C 20.U.V 20.6.T 20.K.C 20.Y.V 20.6.T 20._._ 20.R.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	598	382
1004	Yanda_Dom	zǎ:	z aː ¹⁵	carve (wood)	tailler (bois)	CARVE	3 7 8	AXT	SA2	21	21.S.C 21.A.V 21.2.T	1.6 3.0 1.0	0	592	383
1005	Yorno_So	lábá	l a ⁵ b a ⁵	carve (wood)	tailler (bois)	CARVE	5 7 8 1 7 8	AXTBYT	LA6PA6	22	22.L.C 22.A.V 22.6.T 22.P.C 22.A.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	586	378
#
1007	Bambara	bànàⁿkú	b a ¹ n ã ¹ ∼ k u ⁵	cassava	Manihot esculenta, manioc	CASSAVA	1 7 8 4 7 8 4 1 7 8	AXTBYTMBYT	PA6NA69KY6	1	1.P.C 1.A.V 1.6.T 1.N.C 1.A.V 1.6.T 1.9.c 1.K.C 1.Y.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	0	601	384
1008	Bangime	bànàŋ̀kùù	b a ¹ n a ¹ ŋ ¹ k uː ¹	cassava	manioc	CASSAVA	1 7 8 4 7 8 4 8 1 7 8	AXTBYTLTBYT	PA6NA6N6KY6	2	2.P.C 2.A.V 2.6.T 2.N.C 2.A.V 2.6.T 2.N.c 2.6.T 2.K.C 2.Y.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.0 1.3 3.0 1.0	0	601	384
1009	Ben_Tey	bànàkù: béré	b a ¹ n a ¹ k uː ¹ _ b e ⁵ r e ⁵	cassava	manioc	CASSAVA	1 7 8 4 7 8 1 7 8 9 1 7 8 5 7 8	AXTBYTBYT_AXTBYT	PA6NA6KY6_PE6RE6	4	4.P.C 4.A.V 4.6.T 4.N.C 4.A.V 4.6.T 4.K.C 4.Y.V 4.6.T 4._._ 4.P.C 4.E.V 4.6.T 4.R.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	601	384
1010	Bunoge	bànàŋkú	b a ¹ n a ¹ ŋ k u ⁵	cassava	manioc	CASSAVA	1 7 8 4 7 8 4 1 7 8	AXTBYTMBYT	PA6NA6NKY6	5	5.P.C 5.A.V 5.6.T 5.N.C 5.A.V 5.6.T 5.N.c 5.K.C 5.Y.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	0	601	384
1011	Fulfulde	bananku	b a n a n k u	cassava	manioc	CASSAVA	1 7 4 7 4 1 7	AXBYMBZ	PANANKY	6	6.P.C 6.A.V 6.N.C 6.A.V 6.N.c 6.K.C 6.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	601	384
1013	Jamsay	bànàkû:ⁿ	b a ¹ n a ¹ k ũː ⁵¹ ∼	cassava	manioc	CASSAVA	1 7 8 4 7 8 1 7 8 4	AXTBYTBYTN	PA6NA6KY39	7	7.P.C 7.A.V 7.6.T 7.N.C 7.A.V 7.6.T 7.K.C 7.Y.V 7.3.T 7.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.5	0	601	384
1014	Jenaama	bànàⁿku᷆ⁿ	b a ¹ n ã ¹ ∼ k u ³¹ ∼	cassava	manioc	CASSAVA	1 7 8 4 7 8 4 1 7 8 4	AXTBYTMBYTN	PA6NA69KY39	8	8.P.C 8.A.V 8.6.T 8.N.C 8.A.V 8.6.T 8.9.c 8.K.C 8.Y.V 8.3.T 8.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0 0.5	0	601	384
1015	Mombo	bálákû:ⁿ	b a ⁵ l a ⁵ k ũː ⁵¹ ∼	cassava	manioc	CASSAVA	1 7 8 5 7 8 1 7 8 4	AXTBYTBYTN	PA6LA6KY39	9	9.P.C 9.A.V 9.6.T 9.L.C 9.A.V 9.6.T 9.K.C 9.Y.V 9.3.T 9.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.5	0	601	384
1016	Najamba	bànàŋkû:-ŋgò	b a ¹ n a ¹ ŋ k uː ⁵¹ + ŋ ɡ o ¹	cassava	manioc	CASSAVA	1 7 8 4 7 8 4 1 7 8 9 4 1 7 8	AXTBYTMBYT_ACYT	PA6NA6NKY3_NKU6	10	10.P.C 10.A.V 10.6.T 10.N.C 10.A.V 10.6.T 10.N.c 10.K.C 10.Y.V 10.3.T 10._._ 10.N.C 10.K.C 10.U.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	601	384
1017	Nanga	bànjî	b a ¹ n dʒ i ⁵¹	cassava	manioc	CASSAVA	1 7 8 4 1 7 8	AXTMBYT	PA6NTI3	11	11.P.C 11.A.V 11.6.T 11.N.c 11.T.C 11.I.V 11.3.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	608	385
1018	Penange	dàlmà-yògó	d a ¹ l m a ¹ + j o ¹ ɡ o ⁵	cassava	manioc	CASSAVA	1 7 8 5 4 7 8 9 6 7 8 1 7 8	AXTMBYT_AXTBYT	TA6LMA6_JU6KU6	12	12.T.C 12.A.V 12.6.T 12.L.c 12.M.C 12.A.V 12.6.T 12._._ 12.J.C 12.U.V 12.6.T 12.K.C 12.U.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	609	386
1019	Perge_Tegu	bànàkùrù-wòsó	b a ¹ n a ¹ k u ¹ r u ¹ + w o ¹ s o ⁵	cassava	manioc	CASSAVA	1 7 8 4 7 8 1 7 8 5 7 8 9 6 7 8 3 7 8	AXTBYTBYTBYT_AXTBYT	PA6NA6KY6RY6_WU6SU6	13	13.P.C 13.A.V 13.6.T 13.N.C 13.A.V 13.6.T 13.K.C 13.Y.V 13.6.T 13.R.C 13.Y.V 13.6.T 13._._ 13.W.C 13.U.V 13.6.T 13.S.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	601	384
1020	Songhai_Kiini	bánáŋkù	b a ⁵ n a ⁵ ŋ k u ¹	cassava	manioc	CASSAVA	1 7 8 4 7 8 4 1 7 8	AXTBYTMBYT	PA6NA6NKY6	14	14.P.C 14.A.V 14.6.T 14.N.C 14.A.V 14.6.T 14.N.c 14.K.C 14.Y.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	0	601	384
1021	Songhai_Senni	bánáŋkû	b a ⁵ n a ⁵ ŋ k u ⁵¹	cassava	manioc	CASSAVA	1 7 8 4 7 8 4 1 7 8	AXTBYTMBYT	PA6NA6NKY3	15	15.P.C 15.A.V 15.6.T 15.N.C 15.A.V 15.6.T 15.N.c 15.K.C 15.Y.V 15.3.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	0	601	384
1022	Tebul_Ure	bàrⁿàkú:ⁿ	b a ¹ r̃ ∼ a ¹ k ũː ⁵ ∼	cassava	manioc	CASSAVA	1 7 8 5 4 7 8 1 7 8 4	AXTMBYTBYTN	PA6R9A6KY69	16	16.P.C 16.A.V 16.6.T 16.R.c 16.9.C 16.A.V 16.6.T 16.K.C 16.Y.V 16.6.T 16.9.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0 0.5	0	601	384
1023	Tiranige_Diga	bànáŋkú:	b a ¹ n a ⁵ ŋ k uː ⁵	cassava	manioc	CASSAVA	1 7 8 4 7 8 4 1 7 8	AXTBYTMBYT	PA6NA6NKY6	17	17.P.C 17.A.V 17.6.T 17.N.C 17.A.V 17.6.T 17.N.c 17.K.C 17.Y.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	0	601	384
1024	Togo_Kan	bànàkù: bá:gá	b a ¹ n a ¹ k uː ¹ _ b aː ⁵ ɡ a ⁵	cassava	manioc	CASSAVA	1 7 8 4 7 8 1 7 8 9 1 7 8 1 7 8	AXTBYTBYT_AXTBYT	PA6NA6KY6_PA6KA6	18	18.P.C 18.A.V 18.6.T 18.N.C 18.A.V 18.6.T 18.K.C 18.Y.V 18.6.T 18._._ 18.P.C 18.A.V 18.6.T 18.K.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	601	384
1026	Tommo_So	bànànkù tímɛ́	b a ¹ n a ¹ n k u ¹ _ t i ⁵ m ɛ ⁵	cassava	manioc	CASSAVA	1 7 8 4 7 8 4 1 7 8 9 1 7 8 4 7 8	AXTBYTMBYT_AXTBYT	PA6NA6NKY6_TI6ME6	19	19.P.C 19.A.V 19.6.T 19.N.C 19.A.V 19.6.T 19.N.c 19.K.C 19.Y.V 19.6.T 19._._ 19.T.C 19.I.V 19.6.T 19.M.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	601	384
1027	Yanda_Dom	bànàkùl táná	b a ¹ n a ¹ k u ¹ l _ t a ⁵ n a ⁵	cassava	manioc	CASSAVA	1 7 8 4 7 8 1 7 8 5 9 1 7 8 4 7 8	AXTBYTBYTN_AXTBYT	PA6NA6KY6L_TA6NA6	21	21.P.C 21.A.V 21.6.T 21.N.C 21.A.V 21.6.T 21.K.C 21.Y.V 21.6.T 21.L.c 21._._ 21.T.C 21.A.V 21.6.T 21.N.C 21.A.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	601	384
1028	Yorno_So	wòjó	w o ¹ dʒ o ⁵	cassava	manioc	CASSAVA	6 7 8 1 7 8	AXTBYT	WU6TU6	22	22.W.C 22.U.V 22.6.T 22.T.C 22.U.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	618	387
#
1029	Bambara	jàkúmá	dʒ a ¹ k u ⁵ m a ⁵	cat	chat	CAT	1 7 8 1 7 8 4 7 8	AXTBYTBYT	TA6KY6MA6	1	1.T.C 1.A.V 1.6.T 1.K.C 1.Y.V 1.6.T 1.M.C 1.A.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	619	388
1030	Bangime	tūwⁿɛ̀ɛ̀	t u ³ w̃ ∼ ɛː ¹	cat	chat	CAT	1 7 8 6 4 7 8	AXTMBYT	TY6W9E6	2	2.T.C 2.Y.V 2.6.T 2.W.c 2.9.C 2.E.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	620	389
1031	Bankan_Tey	nùmǎ-m	n u ¹ m a ¹⁵ + m	cat	chat	CAT	4 7 8 4 7 8 9 4	AXTBYT_A	NY6MA2_M	3	3.N.C 3.Y.V 3.6.T 3.M.C 3.A.V 3.2.T 3._._ 3.M.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6	0	621	390
1032	Ben_Tey	nì-nìwⁿɛ̌-m	n i ¹ + n i ¹ w̃ ∼ ɛ ¹⁵ + m	cat	chat	CAT	4 7 8 9 4 7 8 6 4 7 8 9 4	AXT_AXTMBYT_A	NI6_NI6W9E2_M	4	4.N.C 4.I.V 4.6.T 4._._ 4.N.C 4.I.V 4.6.T 4.W.c 4.9.C 4.E.V 4.2.T 4._._ 4.M.C	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6	0	622	391
1033	Bunoge	ɲá:lì	ɲ aː ⁵ l i ¹	cat	chat	CAT	4 7 8 5 7 8	AXTBYT	NA6LI6	5	5.N.C 5.A.V 5.6.T 5.L.C 5.I.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	623	392
1035	Fulfulde	muusuuru	m u u s u u r u	cat	chat	CAT	4 7 7 3 7 7 5 7	AXYBYYBZ	MYYSYYRY	6	6.M.C 6.Y.V 6.Y.V 6.S.C 6.Y.V 6.Y.V 6.R.C 6.Y.V	2.0 1.5 1.3 1.75 1.3 1.3 1.75 0.8	0	624	393
1037	Jamsay	nì-nìwⁿé	n i ¹ + n i ¹ w̃ ∼ e ⁵	cat	chat	CAT	4 7 8 9 4 7 8 6 4 7 8	AXT_AXTMBYT	NI6_NI6W9E6	7	7.N.C 7.I.V 7.6.T 7._._ 7.N.C 7.I.V 7.6.T 7.W.c 7.9.C 7.E.V 7.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	622	391
1038	Jenaama	yòrōgō	j o ¹ r o ³ ɡ o ³	cat	chat	CAT	6 7 8 5 7 8 1 7 8	AXTBYTBYT	JU6RU6KU6	8	8.J.C 8.U.V 8.6.T 8.R.C 8.U.V 8.6.T 8.K.C 8.U.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	626	394
1039	Mombo	gà:wⁿě	ɡ aː ¹ w̃ ∼ e ¹⁵	cat	chat	CAT	1 7 8 6 4 7 8	AXTMBYT	KA6W9E2	9	9.K.C 9.A.V 9.6.T 9.W.c 9.9.C 9.E.V 9.2.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	619	395
1040	Najamba	gáŋà	ɡ a ⁵ ŋ a ¹	cat	chat	CAT	1 7 8 4 7 8	AXTBYT	KA6NA6	10	10.K.C 10.A.V 10.6.T 10.N.C 10.A.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	619	396
1041	Nanga	dòndí-yê	d o ¹ n d i ⁵ + j e ⁵¹	cat	chat	CAT	1 7 8 4 1 7 8 9 6 7 8	AXTMBYT_AXT	TU6NTI6_JE3	11	11.T.C 11.U.V 11.6.T 11.N.c 11.T.C 11.I.V 11.6.T 11._._ 11.J.C 11.E.V 11.3.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	629	397
1042	Penange	gà:ⁿ	ɡ ãː ¹ ∼	cat	chat	CAT	1 7 8 4	AXTN	KA69	12	12.K.C 12.A.V 12.6.T 12.9.c	1.6 3.0 1.0 0.5	0	619	395
1043	Perge_Tegu	nì-nìwⁿé	n i ¹ + n i ¹ w̃ ∼ e ⁵	cat	chat	CAT	4 7 8 9 4 7 8 6 4 7 8	AXT_AXTMBYT	NI6_NI6W9E6	13	13.N.C 13.I.V 13.6.T 13._._ 13.N.C 13.I.V 13.6.T 13.W.c 13.9.C 13.E.V 13.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	622	391
1044	Songhai_Senni	hèylò	h e ¹ j l o ¹	cat	chat	CAT	3 7 8 6 5 7 8	AXTMBYT	HE6JLU6	15	15.H.C 15.E.V 15.6.T 15.J.c 15.L.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	632	398
1045	Songhai_Kiini	hàylá	h a ¹ j l a ⁵	cat	chat	CAT	3 7 8 6 5 7 8	AXTMBYT	HA6JLA6	14	14.H.C 14.A.V 14.6.T 14.J.c 14.L.C 14.A.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	632	398
1047	Tebul_Ure	bàlmá	b a ¹ l m a ⁵	cat	chat	CAT	1 7 8 5 4 7 8	AXTMBYT	PA6LMA6	16	16.P.C 16.A.V 16.6.T 16.L.c 16.M.C 16.A.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	634	399
1048	Tiranige_Diga	gà:nà	ɡ aː ¹ n a ¹	cat	chat	CAT	1 7 8 4 7 8	AXTBYT	KA6NA6	17	17.K.C 17.A.V 17.6.T 17.N.C 17.A.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	619	396
1049	Togo_Kan	dònó	d o ¹ n o ⁵	cat	chat	CAT	1 7 8 4 7 8	AXTBYT	TU6NU6	18	18.T.C 18.U.V 18.6.T 18.N.C 18.U.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	620	400
1050	Tommo_So	gámmá	ɡ a ⁵ m m a ⁵	cat	chat	CAT	1 7 8 4 4 7 8	AXTMBYT	KA6MMA6	19	19.K.C 19.A.V 19.6.T 19.M.c 19.M.C 19.A.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	619	396
1051	Toro_Tegu	nìwⁿá	n i ¹ w̃ ∼ a ⁵	cat	chat	CAT	4 7 8 6 4 7 8	AXTMBYT	NI6W9A6	20	20.N.C 20.I.V 20.6.T 20.W.c 20.9.C 20.A.V 20.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	622	391
1052	Yanda_Dom	gà:ⁿ	ɡ ãː ¹ ∼	cat	chat	CAT	1 7 8 4	AXTN	KA69	21	21.K.C 21.A.V 21.6.T 21.9.c	1.6 3.0 1.0 0.5	0	619	395
1053	Yorno_So	gámà	ɡ a ⁵ m a ¹	cat	chat	CAT	1 7 8 4 7 8	AXTBYT	KA6MA6	22	22.K.C 22.A.V 22.6.T 22.M.C 22.A.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	619	396
#
1058	Bambara	fárá búlóⁿ	f a ⁵ r a ⁵ _ b u ⁵ l õ ⁵ ∼	cave	grotte	CAVE	3 7 8 5 7 8 9 1 7 8 5 7 8 4	AXTBYT_AXTBYTN	BA6RA6_PY6LU69	1	1.B.C 1.A.V 1.6.T 1.R.C 1.A.V 1.6.T 1._._ 1.P.C 1.Y.V 1.6.T 1.L.C 1.U.V 1.6.T 1.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0 0.5	0	635	401
1059	Bangime	pàà	p aː ¹	cave	grotte	CAVE	1 7 8	AXT	PA6	2	2.P.C 2.A.V 2.6.T	1.6 3.0 1.0	0	636	402
1060	Bankan_Tey	kòmbí:	k o ¹ m b iː ⁵	cave (hole or horizontal fracture in cliff)	grotte (trou ou fracture horizontale dans une falaise)	CAVE	1 7 8 4 1 7 8	AXTMBYT	KU6MPI6	3	3.K.C 3.U.V 3.6.T 3.M.c 3.P.C 3.I.V 3.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	641	403
1061	Ben_Tey	kòmbǐ:	k o ¹ m b iː ¹⁵	cave (hole or horizontal fracture in cliff)	grotte (trou ou fracture horizontale dans une falaise)	CAVE	1 7 8 4 1 7 8	AXTMBYT	KU6MPI2	4	4.K.C 4.U.V 4.6.T 4.M.c 4.P.C 4.I.V 4.2.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	641	403
1062	Bunoge	téŋgà	t e ⁵ ŋ ɡ a ¹	cave (hole or horizontal fracture in cliff)	grotte (trou ou fracture horizontale dans une falaise)	CAVE	1 7 8 4 1 7 8	AXTMBYT	TE6NKA6	5	5.T.C 5.E.V 5.6.T 5.N.c 5.K.C 5.A.V 5.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	639	404
1063	Fulfulde	pamaare	p a m a a r e	cave	grotte	CAVE	1 7 4 7 7 5 7	AXBYYBZ	PAMAARE	6	6.P.C 6.A.V 6.M.C 6.A.V 6.A.V 6.R.C 6.E.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	0	640	405
1064	Jamsay	kóm	k o ⁵ m	cave (hole or horizontal fracture in cliff)	grotte (trou ou fracture horizontale dans une falaise)	CAVE	1 7 8 4	AXTN	KU6M	7	7.K.C 7.U.V 7.6.T 7.M.c	1.6 3.0 1.0 0.5	0	641	403
1065	Jenaama	pàmbá	p a ¹ m b a ⁵	cave	grotte	CAVE	1 7 8 4 1 7 8	AXTMBYT	PA6MPA6	8	8.P.C 8.A.V 8.6.T 8.M.c 8.P.C 8.A.V 8.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	641	406
