# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
1350	Perge_Tegu	nà:mbú	n aː ¹ m b u ⁵	cotton	coton	COTTON	4 7 8 4 1 7 8	AXTMBYT	NA6MPY6	13	13.N.C 13.A.V 13.6.T 13.M.c 13.P.C 13.Y.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	551	356
1351	Songhai_Kiini	há:bú	h aː ⁵ b u ⁵	cotton	coton	COTTON	3 7 8 1 7 8	AXTBYT	HA6PY6	14	14.H.C 14.A.V 14.6.T 14.P.C 14.Y.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	554	358
1352	Songhai_Senni	hà:bò	h aː ¹ b o ¹	cotton	coton	COTTON	3 7 8 1 7 8	AXTBYT	HA6PU6	15	15.H.C 15.A.V 15.6.T 15.P.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	554	358
1353	Tebul_Ure	cɛ̀mdɛ́	tʃ ɛ ¹ m d ɛ ⁵	cotton	coton	COTTON	1 7 8 4 1 7 8	AXTMBYT	TE6MTE6	16	16.T.C 16.E.V 16.6.T 16.M.c 16.T.C 16.E.V 16.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	556	361
1354	Tiranige_Diga	kɔ̀:ní	k ɔː ¹ n i ⁵	cotton	coton	COTTON	1 7 8 4 7 8	AXTBYT	KU6NI6	17	17.K.C 17.U.V 17.6.T 17.N.C 17.I.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	565	362
1355	Togo_Kan	kɔ́nú	k ɔ ⁵ n u ⁵	cotton	coton	COTTON	1 7 8 4 7 8	AXTBYT	KU6NY6	18	18.K.C 18.U.V 18.6.T 18.N.C 18.Y.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	565	362
1356	Tommo_So	kɛ̀ɲɲɛ́	k ɛ ¹ ɲ ɲ ɛ ⁵	cotton	coton	COTTON	1 7 8 4 4 7 8	AXTMBYT	KE6NNE6	19	19.K.C 19.E.V 19.6.T 19.N.c 19.N.C 19.E.V 19.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	565	362
1357	Toro_Tegu	nǎm	n a ¹⁵ m	cotton	coton	COTTON	4 7 8 4	AXTN	NA2M	20	20.N.C 20.A.V 20.2.T 20.M.c	1.6 3.0 1.0 0.5	0	551	356
1358	Yanda_Dom	cèɲè	tʃ e ¹ ɲ e ¹	cotton	coton	COTTON	1 7 8 4 7 8	AXTBYT	TE6NE6	21	21.T.C 21.E.V 21.6.T 21.N.C 21.E.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	556	362
1359	Yorno_So	nàmú	n a ¹ m u ⁵	cotton	coton	COTTON	4 7 8 4 7 8	AXTBYT	NA6MY6	22	22.N.C 22.A.V 22.6.T 22.M.C 22.Y.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	551	356
#
1402	Bambara	mìsí	m i ¹ s i ⁵	cow	vache, boviné domestique en général	COW	4 7 8 3 7 8	AXTBYT	MI6SI6	1	1.M.C 1.I.V 1.6.T 1.S.C 1.I.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	566	363
1403	Bangime	nàà	n aː ¹	cow	vache	COW	4 7 8	AXT	NA6	2	2.N.C 2.A.V 2.6.T	1.6 3.0 1.0	0	572	364
1404	Bankan_Tey	nǎ:-m	n aː ¹⁵ + m	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8 9 4	AXT_A	NA2_M	3	3.N.C 3.A.V 3.2.T 3._._ 3.M.C	1.6 3.0 1.0 0.0 1.6	0	572	364
1405	Ben_Tey	nǎ:m	n aː ¹⁵ m	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8 4	AXTN	NA2M	4	4.N.C 4.A.V 4.2.T 4.M.c	1.6 3.0 1.0 0.5	0	572	364
1406	Bunoge	ná	n a ⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NA6	5	5.N.C 5.A.V 5.6.T	1.6 3.0 1.0	0	572	364
1407	Fulfulde	nagge	n a ɡ ɡ e	cow	vache	COW	4 7 1 1 7	AXMBZ	NAKKE	6	6.N.C 6.A.V 6.K.c 6.K.C 6.E.V	2.0 1.5 1.1 1.75 0.8	0	571	365
1408	Jamsay	nàŋà-ná:	n a ¹ ŋ a ¹ + n aː ⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8 4 7 8 9 4 7 8	AXTBYT_AXT	NA6NA6_NA6	7	7.N.C 7.A.V 7.6.T 7.N.C 7.A.V 7.6.T 7._._ 7.N.C 7.A.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	572	366
1409	Jenaama	nà	n a ¹	cow	vache	COW	4 7 8	AXT	NA6	8	8.N.C 8.A.V 8.6.T	1.6 3.0 1.0	0	572	364
1410	Mombo	nâ:	n aː ⁵¹	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NA3	9	9.N.C 9.A.V 9.3.T	1.6 3.0 1.0	0	572	364
1411	Najamba	nɛ̌:	n ɛː ¹⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NE2	10	10.N.C 10.E.V 10.2.T	1.6 3.0 1.0	0	572	364
1412	Nanga	nàŋá	n a ¹ ŋ a ⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8 4 7 8	AXTBYT	NA6NA6	11	11.N.C 11.A.V 11.6.T 11.N.C 11.A.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	572	366
1413	Penange	nà:	n aː ¹	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NA6	12	12.N.C 12.A.V 12.6.T	1.6 3.0 1.0	0	572	364
1414	Perge_Tegu	nàŋá	n a ¹ ŋ a ⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8 4 7 8	AXTBYT	NA6NA6	13	13.N.C 13.A.V 13.6.T 13.N.C 13.A.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	572	366
1415	Songhai_Senni	kòpsò	k o ¹ p s o ¹	cow	vache	COW	1 7 8 1 3 7 8	AXTBCYT	KU6PSU6	15	15.K.C 15.U.V 15.6.T 15.P.C 15.S.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	0	580	368
1416	Songhai_Kiini	háw	h a ⁵ w	cow, bovine	vache, bovin	COW	3 7 8 6	AXTN	HA6W	14	14.H.C 14.A.V 14.6.T 14.W.c	1.6 3.0 1.0 0.5	0	579	367
1418	Tebul_Ure	nǎ:	n aː ¹⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NA2	16	16.N.C 16.A.V 16.2.T	1.6 3.0 1.0	0	572	364
1419	Tiranige_Diga	ná:	n aː ⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NA6	17	17.N.C 17.A.V 17.6.T	1.6 3.0 1.0	0	572	364
1420	Togo_Kan	nàʔⁿà	n a ¹ ʔ ∼ a ¹	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8 1 4 7 8	AXTBCYT	NA6H9A6	18	18.N.C 18.A.V 18.6.T 18.H.C 18.9.C 18.A.V 18.6.T	1.6 3.0 1.0 1.3 1.2 3.0 1.0	0	572	366
1421	Tommo_So	nàá	n aː ¹⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NA2	19	19.N.C 19.A.V 19.2.T	1.6 3.0 1.0	0	572	364
1422	Toro_Tegu	nàŋá	n a ¹ ŋ a ⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8 4 7 8	AXTBYT	NA6NA6	20	20.N.C 20.A.V 20.6.T 20.N.C 20.A.V 20.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	572	366
1423	Yanda_Dom	nà:	n aː ¹	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NA6	21	21.N.C 21.A.V 21.6.T	1.6 3.0 1.0	0	572	364
1424	Yorno_So	nǎ:	n aː ¹⁵	cow, bull (any bovine)	bovin (vache ou taureau)	COW	4 7 8	AXT	NA2	22	22.N.C 22.A.V 22.2.T	1.6 3.0 1.0	0	572	364
#
1426	Bambara	kàsí	k a ¹ s i ⁵	weep, cry	pleurer	CRY	1 7 8 3 7 8	AXTBYT	KA6SI6	1	1.K.C 1.A.V 1.6.T 1.S.C 1.I.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	581	369
1427	Bangime	ʒīn-dò	ʒ i ³ n + d o ¹	weep, cry	pleurer	CRY	3 7 8 4 9 1 7 8	AXTN_AXT	SI6N_TU6	2	2.S.C 2.I.V 2.6.T 2.N.c 2._._ 2.T.C 2.U.V 2.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	582	370
1428	Bankan_Tey	yɔ́	j ɔ ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	6 7 8	AXT	JU6	3	3.J.C 3.U.V 3.6.T	1.6 3.0 1.0	0	583	371
1429	Ben_Tey	yɔ́	j ɔ ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	6 7 8	AXT	JU6	4	4.J.C 4.U.V 4.6.T	1.6 3.0 1.0	0	583	371
1430	Bunoge	pê:	p eː ⁵¹	weep (verb only)	pleurer (verbe seulement)	CRY	1 7 8	AXT	PE3	5	5.P.C 5.E.V 5.3.T	1.6 3.0 1.0	0	585	372
1432	Fulfulde	wullu-de	w u l l u + d e	weep, cry	pleurer	CRY	6 7 5 5 7 9 1 7	AXMBZ_AX	WYLLY_TE	6	6.W.C 6.Y.V 6.L.c 6.L.C 6.Y.V 6._._ 6.T.C 6.E.V	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5	0	586	373
1434	Jamsay	ɛ̌:ⁿ	ɛ̃ː ¹⁵ ∼	weep (verb only)	pleurer (verbe seulement)	CRY	7 8 4	XTN	E29	7	7.E.V 7.2.T 7.9.c	3.0 1.0 0.5	0	587	374
1435	Jenaama	wō	w o ³	weep, cry	pleurer	CRY	6 7 8	AXT	WU6	8	8.W.C 8.U.V 8.6.T	1.6 3.0 1.0	0	588	375
1436	Mombo	wɛ́:	w ɛː ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	6 7 8	AXT	WE6	9	9.W.C 9.E.V 9.6.T	1.6 3.0 1.0	0	588	376
1437	Najamba	ɲɛ́	ɲ ɛ ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	4 7 8	AXT	NE6	10	10.N.C 10.E.V 10.6.T	1.6 3.0 1.0	0	590	377
1438	Nanga	kóyó	k o ⁵ j o ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	1 7 8 6 7 8	AXTBYT	KU6JU6	11	11.K.C 11.U.V 11.6.T 11.J.C 11.U.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	581	371
1439	Penange	wwɛ́:	w w ɛː ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	6 6 7 8	ACYT	WWE6	12	12.W.C 12.W.C 12.E.V 12.6.T	1.6 1.2 3.0 1.0	0	588	376
1440	Perge_Tegu	kóyó	k o ⁵ j o ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	1 7 8 6 7 8	AXTBYT	KU6JU6	13	13.K.C 13.U.V 13.6.T 13.J.C 13.U.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	581	371
1441	Songhai_Senni	hé:ⁿ	h ẽː ⁵ ∼	weep (noisily), whine, sob	pleurer, sangloter	CRY	3 7 8 4	AXTN	HE69	15	15.H.C 15.E.V 15.6.T 15.9.c	1.6 3.0 1.0 0.5	0	587	379
1442	Songhai_Kiini	hɛ́:ⁿ	h ɛ̃ː ⁵ ∼	(sb) weep, sob; (animal) cry, bleat; (rain) fall	(qn) pleurer	CRY	3 7 8 4	AXTN	HE69	14	14.H.C 14.E.V 14.6.T 14.9.c	1.6 3.0 1.0 0.5	0	587	378
1444	Tiranige_Diga	kɔ́mɔ́	k ɔ ⁵ m ɔ ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	1 7 8 4 7 8	AXTBYT	KU6MU6	17	17.K.C 17.U.V 17.6.T 17.M.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	581	380
1445	Togo_Kan	kɔ́:ⁿ	k ɔː ⁵ ∼	weep (verb only)	pleurer (verbe seulement)	CRY	1 7 8 4	AXTN	KU69	18	18.K.C 18.U.V 18.6.T 18.9.c	1.6 3.0 1.0 0.5	0	581	380
1446	Tommo_So	píyé	p i ⁵ j e ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	1 7 8 6 7 8	AXTBYT	PI6JE6	19	19.P.C 19.I.V 19.6.T 19.J.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	585	381
1447	Toro_Tegu	yí	j i ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	6 7 8	AXT	JI6	20	20.J.C 20.I.V 20.6.T	1.6 3.0 1.0	0	583	371
1448	Yanda_Dom	yɛ́	j ɛ ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	6 7 8	AXT	JE6	21	21.J.C 21.E.V 21.6.T	1.6 3.0 1.0	0	583	371
1449	Yorno_So	pí:	p iː ⁵	weep (verb only)	pleurer (verbe seulement)	CRY	1 7 8	AXT	PI6	22	22.P.C 22.I.V 22.6.T	1.6 3.0 1.0	0	585	381
#
1450	Bangime	mììŋɡá	m iː ¹ ŋ ɡ a ⁵	dew	rosée	DEW	4 7 8 4 1 7 8	AXTMBYT	MI6NKA6	2	2.M.C 2.I.V 2.6.T 2.N.c 2.K.C 2.A.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	591	382
1451	Bankan_Tey	èrè rěy	e ¹ r e ¹ _ r e ¹⁵ j	dew	rosée	DEW	7 8 5 7 8 9 5 7 8 6	XTBYT_AXTN	E6RE6_RE2J	3	3.E.V 3.6.T 3.R.C 3.E.V 3.6.T 3._._ 3.R.C 3.E.V 3.2.T 3.J.c	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.5	0	592	383
1452	Ben_Tey	ìrè nî:	i ¹ r e ¹ _ n iː ⁵¹	dew	rosée	DEW	7 8 5 7 8 9 4 7 8	XTBYT_AXT	I6RE6_NI3	4	4.I.V 4.6.T 4.R.C 4.E.V 4.6.T 4._._ 4.N.C 4.I.V 4.3.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	592	384
1453	Bunoge	ʔíwól-gɔ̀	ʔ i ⁵ w o ⁵ l + ɡ ɔ ¹	dew	rosée	DEW	1 7 8 6 7 8 5 9 1 7 8	AXTBYTN_AXT	HI6WU6L_KU6	5	5.H.C 5.I.V 5.6.T 5.W.C 5.U.V 5.6.T 5.L.c 5._._ 5.K.C 5.U.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	594	385
1455	Fulfulde	sawande-re	s a w a n d e + r e	dew	rosée	DEW	3 7 6 7 4 1 7 9 5 7	AXBYMBZ_AX	SAWANTE_RE	6	6.S.C 6.A.V 6.W.C 6.A.V 6.N.c 6.T.C 6.E.V 6._._ 6.R.C 6.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8 0.0 2.0 1.5	0	595	386
1457	Jamsay	òmnò ní:	o ¹ m n o ¹ _ n iː ⁵	dew	rosée	DEW	7 8 4 4 7 8 9 4 7 8	XTMBYT_AXT	U6MNU6_NI6	7	7.U.V 7.6.T 7.M.c 7.N.C 7.U.V 7.6.T 7._._ 7.N.C 7.I.V 7.6.T	3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	596	387
1458	Jenaama	púújī	p uː ⁵ dʒ i ³	dew	rosée	DEW	1 7 8 1 7 8	AXTBYT	PY6TI6	8	8.P.C 8.Y.V 8.6.T 8.T.C 8.I.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	597	388
1459	Mombo	él élè	e ⁵ l _ e ⁵ l e ¹	dew	rosée	DEW	7 8 5 9 7 8 5 7 8	XTN_XTBYT	E6L_E6LE6	9	9.E.V 9.6.T 9.L.c 9._._ 9.E.V 9.6.T 9.L.C 9.E.V 9.6.T	3.0 1.0 0.5 0.0 3.0 1.0 1.3 3.0 1.0	0	598	389
1460	Najamba	èlǎ:	e ¹ l aː ¹⁵	dew	rosée	DEW	7 8 5 7 8	XTBYT	E6LA2	10	10.E.V 10.6.T 10.L.C 10.A.V 10.2.T	3.0 1.0 1.3 3.0 1.0	0	598	390
1461	Nanga	nì: sǒ:rô	n iː ¹ _ s oː ¹⁵ r o ⁵¹	dew	rosée	DEW	4 7 8 9 3 7 8 5 7 8	AXT_AXTBYT	NI6_SU2RU3	11	11.N.C 11.I.V 11.6.T 11._._ 11.S.C 11.U.V 11.2.T 11.R.C 11.U.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	600	391
1462	Penange	èlèlè mî:	e ¹ l e ¹ l e ¹ _ m iː ⁵¹	dew	rosée	DEW	7 8 5 7 8 5 7 8 9 4 7 8	XTBYTBYT_AXT	E6LE6LE6_MI3	12	12.E.V 12.6.T 12.L.C 12.E.V 12.6.T 12.L.C 12.E.V 12.6.T 12._._ 12.M.C 12.I.V 12.3.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	601	392
1463	Perge_Tegu	òmdò ní:	o ¹ m d o ¹ _ n iː ⁵	dew	rosée	DEW	7 8 4 1 7 8 9 4 7 8	XTMBYT_AXT	U6MTU6_NI6	13	13.U.V 13.6.T 13.M.c 13.T.C 13.U.V 13.6.T 13._._ 13.N.C 13.I.V 13.6.T	3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	596	387
1464	Songhai_Kiini	hárándáwⁿ	h a ⁵ r a ⁵ n d a ⁵ w̃ ∼	dew	rosée	DEW	3 7 8 5 7 8 4 1 7 8 6 4	AXTBYTMBYTLN	HA6RA6NTA6W9	14	14.H.C 14.A.V 14.6.T 14.R.C 14.A.V 14.6.T 14.N.c 14.T.C 14.A.V 14.6.T 14.W.c 14.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0 1.1 0.5	0	603	393
1465	Songhai_Senni	hárándáŋó	h a ⁵ r a ⁵ n d a ⁵ ŋ o ⁵	moisture, dew	humidité, rosée	DEW	3 7 8 5 7 8 4 1 7 8 4 7 8	AXTBYTMBYTBYT	HA6RA6NTA6NU6	15	15.H.C 15.A.V 15.6.T 15.R.C 15.A.V 15.6.T 15.N.c 15.T.C 15.A.V 15.6.T 15.N.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	0	603	393
1466	Tebul_Ure	è:lé:	eː ¹ l eː ⁵	dew	rosée	DEW	7 8 5 7 8	XTBYT	E6LE6	16	16.E.V 16.6.T 16.L.C 16.E.V 16.6.T	3.0 1.0 1.3 3.0 1.0	0	598	390
1467	Tiranige_Diga	élé lé	e ⁵ l e _ ⁵ l e ⁵	dew	rosée	DEW	7 8 5 7 9 8 5 7 8	XTBZ_TBXT	E6LE_6LE6	17	17.E.V 17.6.T 17.L.C 17.E.V 17._._ 17.6.T 17.L.C 17.E.V 17.6.T	3.0 1.0 1.3 0.7 0.0 1.0 1.3 3.0 1.0	0	598	394
1468	Togo_Kan	òrùmò dí:	o ¹ r u ¹ m o ¹ _ d iː ⁵	dew	rosée	DEW	7 8 5 7 8 4 7 8 9 1 7 8	XTBYTBYT_AXT	U6RY6MU6_TI6	18	18.U.V 18.6.T 18.R.C 18.Y.V 18.6.T 18.M.C 18.U.V 18.6.T 18._._ 18.T.C 18.I.V 18.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	607	395
1469	Tommo_So	wòòbú	w oː ¹ b u ⁵	dew	rosée	DEW	6 7 8 1 7 8	AXTBYT	WU6PY6	19	19.W.C 19.U.V 19.6.T 19.P.C 19.Y.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	608	396
1470	Toro_Tegu	àrándáŋ	a ¹ r a ⁵ n d a ⁵ ŋ	dew	rosée	DEW	7 8 5 7 8 4 1 7 8 4	XTBYTMBYTN	A6RA6NTA6N	20	20.A.V 20.6.T 20.R.C 20.A.V 20.6.T 20.N.c 20.T.C 20.A.V 20.6.T 20.N.c	3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0 0.5	0	603	393
1471	Yanda_Dom	è èl	e ¹ _ e ¹ l	dew	rosée	DEW	7 8 9 7 8 5	XT_XTN	E6_E6L	21	21.E.V 21.6.T 21._._ 21.E.V 21.6.T 21.L.c	3.0 1.0 0.0 3.0 1.0 0.5	0	610	397
1472	Yorno_So	wòbú	w o ¹ b u ⁵	dew	rosée	DEW	6 7 8 1 7 8	AXTBYT	WU6PY6	22	22.W.C 22.U.V 22.6.T 22.P.C 22.Y.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	608	396
#
1476	Bambara	sà	s a ¹	die	mourir	DIE	3 7 8	AXT	SA6	1	1.S.C 1.A.V 1.6.T	1.6 3.0 1.0	0	611	398
1477	Bangime	yāwɔ̀	j a ³ w ɔ ¹	die	mourir	DIE	6 7 8 6 7 8	AXTBYT	JA6WU6	2	2.J.C 2.A.V 2.6.T 2.W.C 2.U.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	612	399
1478	Bankan_Tey	tíwɛ́	t i ⁵ w ɛ ⁵	die	mourir	DIE	1 7 8 6 7 8	AXTBYT	TI6WE6	3	3.T.C 3.I.V 3.6.T 3.W.C 3.E.V 3.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	613	400
1479	Ben_Tey	tíwɛ́	t i ⁵ w ɛ ⁵	die	mourir	DIE	1 7 8 6 7 8	AXTBYT	TI6WE6	4	4.T.C 4.I.V 4.6.T 4.W.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	613	400
1480	Bunoge	dɔ́:wɛ̀	d ɔː w ɛ ¹	die	mourir	DIE	1 7 6 7 8	AXBYT	TUWE6	5	5.T.C 5.U.V 5.W.C 5.E.V 5.6.T	1.6 3.0 1.3 3.0 1.0	0	613	400
1482	Fulfulde	maay-de	m a a j + d e	die	mourir	DIE	4 7 7 6 9 1 7	AXYN_AX	MAAJ_TE	6	6.M.C 6.A.V 6.A.V 6.J.c 6._._ 6.T.C 6.E.V	2.0 1.5 1.3 0.8 0.0 2.0 1.5	0	616	401
1483	Jamsay	núwⁿó	n u ⁵ w̃ ∼ o ⁵	die	mourir	DIE	4 7 8 6 4 7 8	AXTMBYT	NY6W9U6	7	7.N.C 7.Y.V 7.6.T 7.W.c 7.9.C 7.U.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	617	402
1484	Jenaama	wà	w a ¹	die	mourir	DIE	6 7 8	AXT	WA6	8	8.W.C 8.A.V 8.6.T	1.6 3.0 1.0	0	618	403
1485	Mombo	máré	m a ⁵ r e ⁵	die	mourir	DIE	4 7 8 5 7 8	AXTBYT	MA6RE6	9	9.M.C 9.A.V 9.6.T 9.R.C 9.E.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	619	404
1486	Najamba	tíbɛ́	t i ⁵ b ɛ ⁵	die	mourir	DIE	1 7 8 1 7 8	AXTBYT	TI6PE6	10	10.T.C 10.I.V 10.6.T 10.P.C 10.E.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	613	400
1487	Nanga	túwɛ́	t u ⁵ w ɛ ⁵	die	mourir	DIE	1 7 8 6 7 8	AXTBYT	TY6WE6	11	11.T.C 11.Y.V 11.6.T 11.W.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	613	400
1488	Penange	dɔ́gɛ́	d ɔ ⁵ ɡ ɛ ⁵	die	mourir	DIE	1 7 8 1 7 8	AXTBYT	TU6KE6	12	12.T.C 12.U.V 12.6.T 12.K.C 12.E.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	613	400
1489	Perge_Tegu	núwⁿó	n u ⁵ w̃ ∼ o ⁵	die	mourir	DIE	4 7 8 6 4 7 8	AXTMBYT	NY6W9U6	13	13.N.C 13.Y.V 13.6.T 13.W.c 13.9.C 13.U.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	617	402
1490	Songhai_Kiini	bú:	b uː ⁵	die	mourir, décéde	DIE	1 7 8	AXT	PY6	14	14.P.C 14.Y.V 14.6.T	1.6 3.0 1.0	0	624	405
1491	Songhai_Senni	bú:	b uː ⁵	die	mourir, décéde	DIE	1 7 8	AXT	PY6	15	15.P.C 15.Y.V 15.6.T	1.6 3.0 1.0	0	624	405
1493	Tebul_Ure	tíbɛ́	t i ⁵ b ɛ ⁵	die	mourir	DIE	1 7 8 1 7 8	AXTBYT	TI6PE6	16	16.T.C 16.I.V 16.6.T 16.P.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	613	400
1494	Tiranige_Diga	tíwɔ́	t i ⁵ w ɔ ⁵	die	mourir	DIE	1 7 8 6 7 8	AXTBYT	TI6WU6	17	17.T.C 17.I.V 17.6.T 17.W.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	613	400
1495	Togo_Kan	nú:	n uː ⁵	die	mourir	DIE	4 7 8	AXT	NY6	18	18.N.C 18.Y.V 18.6.T	1.6 3.0 1.0	0	617	402
1496	Tommo_So	yímɛ́	j i ⁵ m ɛ ⁵	die	mourir	DIE	6 7 8 4 7 8	AXTBYT	JI6ME6	19	19.J.C 19.I.V 19.6.T 19.M.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	612	402
1497	Toro_Tegu	núm	n u ⁵ m	die	mourir	DIE	4 7 8 4	AXTN	NY6M	20	20.N.C 20.Y.V 20.6.T 20.M.c	1.6 3.0 1.0 0.5	0	617	402
1498	Yanda_Dom	tíbɛ́	t i ⁵ b ɛ ⁵	die	mourir	DIE	1 7 8 1 7 8	AXTBYT	TI6PE6	21	21.T.C 21.I.V 21.6.T 21.P.C 21.E.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	613	400
1499	Yorno_So	yíwⁿɛ́	j i ⁵ w̃ ∼ ɛ ⁵	die	mourir	DIE	6 7 8 6 4 7 8	AXTMBYT	JI6W9E6	22	22.J.C 22.I.V 22.6.T 22.W.c 22.9.C 22.E.V 22.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	612	402
#
1505	Bambara	jaɡa	dʒ a ɡ a	dig	creuser	DIG	1 7 1 7	AXBZ	TAKA	1	1.T.C 1.A.V 1.K.C 1.A.V	2.0 1.5 1.75 0.8	0	625	406
1506	Bangime	kììndù	k iː ¹ n d u ¹	dig	creuser	DIG	1 7 8 4 1 7 8	AXTMBYT	KI6NTY6	2	2.K.C 2.I.V 2.6.T 2.N.c 2.T.C 2.Y.V 2.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	627	407
