# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SCAID	LEXSTATID
2244	Nanga	jòrí-yé	dʒ o ¹ r i ⁵ + j e ⁵	fight (verb only)	lutter (verbe seulement)	FIGHT	1 7 8 5 7 8 9 6 7 8	AXTBYT_AXT	TU6RI6_JE6	11	11.T.C 11.U.V 11.6.T 11.R.C 11.I.V 11.6.T 11._._ 11.J.C 11.E.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	990	644
2245	Penange	jáyⁿ	dʒ a ⁵ j ∼	fight (verb only)	lutter (verbe seulement)	FIGHT	1 7 8 6 4	AXTLN	TA6J9	12	12.T.C 12.A.V 12.6.T 12.J.c 12.9.c	1.6 3.0 1.0 1.1 0.5	0	984	649
2246	Perge_Tegu	jàyá	dʒ a ¹ j a ⁵	fight (verb only)	lutter (verbe seulement)	FIGHT	1 7 8 6 7 8	AXTBYT	TA6JA6	13	13.T.C 13.A.V 13.6.T 13.J.C 13.A.V 13.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	984	645
2247	Songhai_Kiini	wàŋgù	w a ¹ ŋ ɡ u ¹	fight (n)	lutte	FIGHT	6 7 8 4 1 7 8	AXTMBYT	WA6NKY6	14	14.W.C 14.A.V 14.6.T 14.N.c 14.K.C 14.Y.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	995	650
2248	Songhai_Senni	gùrjèy	ɡ u ¹ r dʒ e ¹ j	fight, tussle, wrestle	se battre, lutter	FIGHT	1 7 8 5 1 7 8 6	AXTMBYTN	KY6RTE6J	15	15.K.C 15.Y.V 15.6.T 15.R.c 15.T.C 15.E.V 15.6.T 15.J.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.5	0	996	651
2250	Tebul_Ure	zèjí	z e ¹ dʒ i ⁵	fight (verb only)	lutter (verbe seulement)	FIGHT	3 7 8 1 7 8	AXTBYT	SE6TI6	16	16.S.C 16.E.V 16.6.T 16.T.C 16.I.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	997	652
2251	Tiranige_Diga	yáŋí-yó	j a ⁵ ŋ i ⁵ + j o ⁵	fight (verb only)	lutter (verbe seulement)	FIGHT	6 7 8 4 7 8 9 6 7 8	AXTBYT_AXT	JA6NI6_JU6	17	17.J.C 17.A.V 17.6.T 17.N.C 17.I.V 17.6.T 17._._ 17.J.C 17.U.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	990	644
2252	Togo_Kan	jày-î:	dʒ a ¹ j + iː ⁵¹	fight (verb only)	lutter (verbe seulement)	FIGHT	1 7 8 6 9 7 8	AXTN_XT	TA6J_I3	18	18.T.C 18.A.V 18.6.T 18.J.c 18._._ 18.I.V 18.3.T	1.6 3.0 1.0 0.5 0.0 3.0 1.0	0	999	653
2253	Tommo_So	jàwí-yɛ́	dʒ a ¹ w i ⁵ + j ɛ ⁵	fight (verb only)	lutter (verbe seulement)	FIGHT	1 7 8 6 7 8 9 6 7 8	AXTBYT_AXT	TA6WI6_JE6	19	19.T.C 19.A.V 19.6.T 19.W.C 19.I.V 19.6.T 19._._ 19.J.C 19.E.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	990	644
2254	Toro_Tegu	zɔ̌ŋ	z ɔ ¹⁵ ŋ	fight (verb only)	lutter (verbe seulement)	FIGHT	3 7 8 4	AXTN	SU2N	20	20.S.C 20.U.V 20.2.T 20.N.c	1.6 3.0 1.0 0.5	0	1001	654
2255	Yanda_Dom	zá:ní-yⁿɛ́	z aː ⁵ n i ⁵ + j ∼ ɛ ⁵	fight (verb only)	lutter (verbe seulement)	FIGHT	3 7 8 4 7 8 9 6 4 7 8	AXTBYT_ACYT	SA6NI6_J9E6	21	21.S.C 21.A.V 21.6.T 21.N.C 21.I.V 21.6.T 21._._ 21.J.C 21.9.C 21.E.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	990	644
2256	Yorno_So	jàyɛ́:	dʒ a ¹ j ɛː ⁵	fight (verb only)	lutter (verbe seulement)	FIGHT	1 7 8 6 7 8	AXTBYT	TA6JE6	22	22.T.C 22.A.V 22.6.T 22.J.C 22.E.V 22.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	984	645
#
2279	Bangime	nìī-ŋ̄-kūwⁿɛ̀ɛ̀	n i ¹ i ³ + ŋ ³ + k u ³ w̃ ∼ ɛː ¹	finger	doigt	FINGER	4 7 8 7 8 9 4 8 9 1 7 8 6 4 7 8	AXTYT_AT_AXTMBYT	NI6I6_N6_KY6W9E6	2	2.N.C 2.I.V 2.6.T 2.I.V 2.6.T 2._._ 2.N.C 2.6.T 2._._ 2.K.C 2.Y.V 2.6.T 2.W.c 2.9.C 2.E.V 2.6.T	1.6 3.0 1.0 3.0 1.0 0.0 1.6 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1002	661
2280	Bankan_Tey	nà: sìrî:	n aː ¹ _ s i ¹ r iː ⁵¹	finger	doigt	FINGER	4 7 8 9 3 7 8 5 7 8	AXT_AXTBYT	NA6_SI6RI3	3	3.N.C 3.A.V 3.6.T 3._._ 3.S.C 3.I.V 3.6.T 3.R.C 3.I.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1003	656
2281	Ben_Tey	nà: sî:ⁿ	n aː ¹ _ s ĩː ⁵¹ ∼	finger	doigt	FINGER	4 7 8 9 3 7 8 4	AXT_AXTN	NA6_SI39	4	4.N.C 4.A.V 4.6.T 4._._ 4.S.C 4.I.V 4.3.T 4.9.c	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.5	0	1003	656
2282	Bunoge	nùmɛ́ sè	n u ¹ m ɛ ⁵ _ s e ¹	finger	doigt	FINGER	4 7 8 4 7 8 9 3 7 8	AXTBYT_AXT	NY6ME6_SE6	5	5.N.C 5.Y.V 5.6.T 5.M.C 5.E.V 5.6.T 5._._ 5.S.C 5.E.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0	0	1005	655
2284	Fulfulde	feɗeendu	f e ɗ e e n d u	finger	doigt	FINGER	3 7 1 7 7 4 1 7	AXBYYMBZ	BETEENTY	6	6.B.C 6.E.V 6.T.C 6.E.V 6.E.V 6.N.c 6.T.C 6.Y.V	2.0 1.5 1.75 1.3 1.3 1.1 1.75 0.8	0	1006	660
2286	Jamsay	nùmò î:ⁿ	n u ¹ m o ¹ _ ĩː ⁵¹ ∼	finger	doigt	FINGER	4 7 8 4 7 8 9 7 8 4	AXTBYT_XTN	NY6MU6_I39	7	7.N.C 7.Y.V 7.6.T 7.M.C 7.U.V 7.6.T 7._._ 7.I.V 7.3.T 7.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 0.5	0	1005	655
2287	Jenaama	sùgū kɔ̀ɔ̀njɛ́wⁿ	s u ¹ ɡ u ³ _ k ɔː ¹ n dʒ ɛ ⁵ w̃ ∼	finger	doigt	FINGER	3 7 8 1 7 8 9 1 7 8 4 1 7 8 6 4	AXTBYT_AXTMBYTLN	SY6KY6_KU6NTE6W9	8	8.S.C 8.Y.V 8.6.T 8.K.C 8.Y.V 8.6.T 8._._ 8.K.C 8.U.V 8.6.T 8.N.c 8.T.C 8.E.V 8.6.T 8.W.c 8.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.1 0.5	0	1008	659
2288	Mombo	nɛ̀: sí:	n ɛː ¹ _ s iː ⁵	finger	doigt	FINGER	4 7 8 9 3 7 8	AXT_AXT	NE6_SI6	9	9.N.C 9.E.V 9.6.T 9._._ 9.S.C 9.I.V 9.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1003	656
2289	Najamba	nùmà sɛ́ndɔ̀:	n u ¹ m a ¹ _ s ɛ ⁵ n d ɔː ¹	finger	doigt	FINGER	4 7 8 4 7 8 9 3 7 8 4 1 7 8	AXTBYT_AXTMBYT	NY6MA6_SE6NTU6	10	10.N.C 10.Y.V 10.6.T 10.M.C 10.A.V 10.6.T 10._._ 10.S.C 10.E.V 10.6.T 10.N.c 10.T.C 10.U.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1005	655
2290	Nanga	là sìrî	l a ¹ _ s i ¹ r i ⁵¹	finger	doigt	FINGER	5 7 8 9 3 7 8 5 7 8	AXT_AXTBYT	LA6_SI6RI3	11	11.L.C 11.A.V 11.6.T 11._._ 11.S.C 11.I.V 11.6.T 11.R.C 11.I.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	0	1003	656
2291	Penange	nɛ̀: sé	n ɛː ¹ _ s e ⁵	finger	doigt	FINGER	4 7 8 9 3 7 8	AXT_AXT	NE6_SE6	12	12.N.C 12.E.V 12.6.T 12._._ 12.S.C 12.E.V 12.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	1003	656
2292	Perge_Tegu	nùwⁿò šî:ⁿ	n u ¹ w̃ ∼ o ¹ _ ʃ ĩː ⁵¹ ∼	finger	doigt	FINGER	4 7 8 6 4 7 8 9 3 7 8 4	AXTMBYT_AXTN	NY6W9U6_SI39	13	13.N.C 13.Y.V 13.6.T 13.W.c 13.9.C 13.U.V 13.6.T 13._._ 13.S.C 13.I.V 13.3.T 13.9.c	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.5	0	1005	656
2293	Songhai_Senni	kàmbù kòbí:zò	k a ¹ m b u ¹ _ k o ¹ b iː ⁵ z o ¹	finger	doigt	FINGER	1 7 8 4 1 7 8 9 1 7 8 1 7 8 3 7 8	AXTMBYT_AXTBYTBYT	KA6MPY6_KU6PI6SU6	15	15.K.C 15.A.V 15.6.T 15.M.c 15.P.C 15.Y.V 15.6.T 15._._ 15.K.C 15.U.V 15.6.T 15.P.C 15.I.V 15.6.T 15.S.C 15.U.V 15.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	0	1014	657
2294	Songhai_Kiini	kàmbɛ̀ ýsè	k a ¹ m b ɛ ¹ _ j ⁵ s e ¹	finger	doigt	FINGER	1 7 8 4 1 7 8 9 6 8 3 7 8	AXTMBYT_ATBYT	KA6MPE6_J6SE6	14	14.K.C 14.A.V 14.6.T 14.M.c 14.P.C 14.E.V 14.6.T 14._._ 14.J.C 14.6.T 14.S.C 14.E.V 14.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 1.0 1.3 3.0 1.0	0	1014	657
2296	Tebul_Ure	nùmà: íyɛ́	n u ¹ m aː ¹ _ i ⁵ j ɛ ⁵	finger	doigt	FINGER	4 7 8 4 7 8 9 7 8 6 7 8	AXTBYT_XTBYT	NY6MA6_I6JE6	16	16.N.C 16.Y.V 16.6.T 16.M.C 16.A.V 16.6.T 16._._ 16.I.V 16.6.T 16.J.C 16.E.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 1.3 3.0 1.0	0	1005	655
2297	Tiranige_Diga	nùmá sè-ŋgé	n u ¹ m a ⁵ _ s e ¹ + ŋ ɡ e ⁵	finger	doigt	FINGER	4 7 8 4 7 8 9 3 7 8 9 4 1 7 8	AXTBYT_AXT_ACYT	NY6MA6_SE6_NKE6	17	17.N.C 17.Y.V 17.6.T 17.M.C 17.A.V 17.6.T 17._._ 17.S.C 17.E.V 17.6.T 17._._ 17.N.C 17.K.C 17.E.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	1005	655
2298	Togo_Kan	nùmɔ̀ í:ⁿ	n u ¹ m ɔ ¹ _ ĩː ⁵ ∼	finger	doigt	FINGER	4 7 8 4 7 8 9 7 8 4	AXTBYT_XTN	NY6MU6_I69	18	18.N.C 18.Y.V 18.6.T 18.M.C 18.U.V 18.6.T 18._._ 18.I.V 18.6.T 18.9.c	1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0 0.5	0	1005	655
2299	Tommo_So	nùmɔ̀ sǎ-y	n u ¹ m ɔ ¹ _ s a ¹⁵ + j	finger	doigt	FINGER	4 7 8 4 7 8 9 3 7 8 9 6	AXTBYT_AXT_A	NY6MU6_SA2_J	19	19.N.C 19.Y.V 19.6.T 19.M.C 19.U.V 19.6.T 19._._ 19.S.C 19.A.V 19.2.T 19._._ 19.J.C	1.6 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6	0	1005	655
2300	Toro_Tegu	lɔ̀ ìrⁿú	l ɔ ¹ _ i ¹ r̃ ∼ u ⁵	finger	doigt	FINGER	5 7 8 9 7 8 5 4 7 8	AXT_XTMBYT	LU6_I6R9Y6	20	20.L.C 20.U.V 20.6.T 20._._ 20.I.V 20.6.T 20.R.c 20.9.C 20.Y.V 20.6.T	1.6 3.0 1.0 0.0 3.0 1.0 1.1 1.3 3.0 1.0	0	1020	658
2301	Yanda_Dom	nùmà é:	n u ¹ m a ¹ _ eː ⁵	finger	doigt	FINGER	4 7 8 4 7 8 9 7 8	AXTBYT_XT	NY6MA6_E6	21	21.N.C 21.Y.V 21.6.T 21.M.C 21.A.V 21.6.T 21._._ 21.E.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0 0.0 3.0 1.0	0	1005	655
2302	Yorno_So	nɔ̀yⁿ sǎ-y	n ɔ ¹ j ∼ _ s a ¹⁵ + j	finger	doigt	FINGER	4 7 8 6 4 9 3 7 8 9 6	AXTLN_AXT_A	NU6J9_SA2_J	22	22.N.C 22.U.V 22.6.T 22.J.c 22.9.c 22._._ 22.S.C 22.A.V 22.2.T 22._._ 22.J.C	1.6 3.0 1.0 1.1 0.5 0.0 1.6 3.0 1.0 0.0 1.6	0	1022	655
#
2304	Bangime	bírɛ́	b i ⁵ r ɛ ⁵	fire	feu	FIRE	1 7 8 5 7 8	AXTBYT	PI6RE6	2	2.P.C 2.I.V 2.6.T 2.R.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1023	670
2305	Bankan_Tey	góô	ɡ oː ⁵¹	fire	feu	FIRE	1 7 8	AXT	KU3	3	3.K.C 3.U.V 3.3.T	1.6 3.0 1.0	0	1024	662
2306	Ben_Tey	go᷈:	ɡ oː ¹⁵¹ ∼	fire	feu	FIRE	1 7 8 4	AXTN	KU69	4	4.K.C 4.U.V 4.6.T 4.9.c	1.6 3.0 1.0 0.5	0	1024	662
2307	Bunoge	génì	ɡ e ⁵ n i ¹	fire	feu	FIRE	1 7 8 4 7 8	AXTBYT	KE6NI6	5	5.K.C 5.E.V 5.6.T 5.N.C 5.I.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1024	664
2309	Fulfulde	yiite	j i i t e	fire	feu	FIRE	6 7 7 1 7	AXYBZ	JIITE	6	6.J.C 6.I.V 6.I.V 6.T.C 6.E.V	2.0 1.5 1.3 1.75 0.8	0	1027	666
2310	Jamsay	núwⁿó	n u ⁵ w̃ ∼ o ⁵	fire	feu	FIRE	4 7 8 6 4 7 8	AXTMBYT	NY6W9U6	7	7.N.C 7.Y.V 7.6.T 7.W.c 7.9.C 7.U.V 7.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	1	1028	663
2311	Jenaama	tɔ̄	t ɔ ³	fire	feu	FIRE	1 7 8	AXT	TU6	8	8.T.C 8.U.V 8.6.T	1.6 3.0 1.0	0	1029	667
2312	Mombo	génì	ɡ e ⁵ n i ¹	fire	feu	FIRE	1 7 8 4 7 8	AXTBYT	KE6NI6	9	9.K.C 9.E.V 9.6.T 9.N.C 9.I.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1024	664
2313	Najamba	gólò	ɡ o ⁵ l o ¹	fire	feu	FIRE	1 7 8 5 7 8	AXTBYT	KU6LU6	10	10.K.C 10.U.V 10.6.T 10.L.C 10.U.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1024	662
2314	Nanga	góô	ɡ o ⁵ o ⁵¹	fire	feu	FIRE	1 7 8 7 8	AXTYT	KU6U3	11	11.K.C 11.U.V 11.6.T 11.U.V 11.3.T	1.6 3.0 1.0 3.0 1.0	0	1024	662
2315	Penange	gènì	ɡ e ¹ n i ¹	fire	feu	FIRE	1 7 8 4 7 8	AXTBYT	KE6NI6	12	12.K.C 12.E.V 12.6.T 12.N.C 12.I.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1024	664
2316	Perge_Tegu	núwⁿó	n u ⁵ w̃ ∼ o ⁵	fire	feu	FIRE	4 7 8 6 4 7 8	AXTMBYT	NY6W9U6	13	13.N.C 13.Y.V 13.6.T 13.W.c 13.9.C 13.U.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	1	1028	663
2317	Songhai_Senni	nù:nò	n uː ¹ n o ¹	fire	feu	FIRE	4 7 8 4 7 8	AXTBYT	NY6NU6	15	15.N.C 15.Y.V 15.6.T 15.N.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1028	663
2318	Songhai_Kiini	nùnà	n u ¹ n a ¹	fire	feu	FIRE	4 7 8 4 7 8	AXTBYT	NY6NA6	14	14.N.C 14.Y.V 14.6.T 14.N.C 14.A.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1028	663
2320	Tebul_Ure	gǒ:	ɡ oː ¹⁵	fire	feu	FIRE	1 7 8	AXT	KU2	16	16.K.C 16.U.V 16.2.T	1.6 3.0 1.0	0	1024	662
2321	Tiranige_Diga	jíyé	dʒ i ⁵ j e ⁵	fire	feu	FIRE	1 7 8 6 7 8	AXTBYT	TI6JE6	17	17.T.C 17.I.V 17.6.T 17.J.C 17.E.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1029	668
2322	Togo_Kan	ɲɛ́:	ɲ ɛː ⁵	fire	feu	FIRE	4 7 8	AXT	NE6	18	18.N.C 18.E.V 18.6.T	1.6 3.0 1.0	0	1028	669
2323	Tommo_So	ɲǎm	ɲ a ¹⁵ m	fire	feu	FIRE	4 7 8 4	AXTN	NA2M	19	19.N.C 19.A.V 19.2.T 19.M.c	1.6 3.0 1.0 0.5	0	1028	665
2324	Toro_Tegu	núwⁿɔ́	n u ⁵ w̃ ∼ ɔ ⁵	fire	feu	FIRE	4 7 8 6 4 7 8	AXTMBYT	NY6W9U6	20	20.N.C 20.Y.V 20.6.T 20.W.c 20.9.C 20.U.V 20.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1028	663
2325	Yanda_Dom	gòlò	ɡ o ¹ l o ¹	fire	feu	FIRE	1 7 8 5 7 8	AXTBYT	KU6LU6	21	21.K.C 21.U.V 21.6.T 21.L.C 21.U.V 21.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1024	662
2326	Yorno_So	yǎm	j a ¹⁵ m	fire	feu	FIRE	6 7 8 4	AXTN	JA2M	22	22.J.C 22.A.V 22.2.T 22.M.c	1.6 3.0 1.0 0.5	0	1043	665
#
2332	Bambara	dɔ́gɔ́	d ɔ ⁵ ɡ ɔ ⁵	firewood	bois de chauffage, bois mort	FIREWOOD	1 7 8 1 7 8	AXTBYT	TU6KU6	1	1.T.C 1.U.V 1.6.T 1.K.C 1.U.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	1	1044	675
2333	Bangime	sìyɛ̀	s i ¹ j ɛ ¹	firewood	bois de chauffage	FIREWOOD	3 7 8 6 7 8	AXTBYT	SI6JE6	2	2.S.C 2.I.V 2.6.T 2.J.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1045	674
2334	Bankan_Tey	tǐn	t i ¹⁵ n	firewood	bois de chauffage	FIREWOOD	1 7 8 4	AXTN	TI2N	3	3.T.C 3.I.V 3.2.T 3.N.c	1.6 3.0 1.0 0.5	0	1046	671
2335	Ben_Tey	tìrⁿú	t i ¹ r̃ ∼ u ⁵	firewood	bois de chauffage	FIREWOOD	1 7 8 5 4 7 8	AXTMBYT	TI6R9Y6	4	4.T.C 4.I.V 4.6.T 4.R.c 4.9.C 4.Y.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1046	671
2336	Bunoge	té:ŋ-gè	t eː ⁵ ŋ + ɡ e ¹	firewood	bois de chauffage	FIREWOOD	1 7 8 4 9 1 7 8	AXTN_AXT	TE6N_KE6	5	5.T.C 5.E.V 5.6.T 5.N.c 5._._ 5.K.C 5.E.V 5.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1048	672
2338	Fulfulde	cankuce-re	tʃ a n k u tʃ e + r e	firewood	bois de chauffage	FIREWOOD	1 7 4 1 7 1 7 9 5 7	AXMBYBZ_AX	TANKYTE_RE	6	6.T.C 6.A.V 6.N.c 6.K.C 6.Y.V 6.T.C 6.E.V 6._._ 6.R.C 6.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8 0.0 2.0 1.5	0	1049	676
2339	Jamsay	tǐn	t i ¹⁵ n	firewood	bois de chauffage	FIREWOOD	1 7 8 4	AXTN	TI2N	7	7.T.C 7.I.V 7.2.T 7.N.c	1.6 3.0 1.0 0.5	0	1046	671
2340	Jenaama	súbā	s u ⁵ b a ³	firewood	bois de chauffage	FIREWOOD	3 7 8 1 7 8	AXTBYT	SY6PA6	8	8.S.C 8.Y.V 8.6.T 8.P.C 8.A.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1045	677
2341	Mombo	té:ŋ-gé	t eː ⁵ ŋ + ɡ e ⁵	firewood	bois de chauffage	FIREWOOD	1 7 8 4 9 1 7 8	AXTN_AXT	TE6N_KE6	9	9.T.C 9.E.V 9.6.T 9.N.c 9._._ 9.K.C 9.E.V 9.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1048	672
2342	Najamba	té:ŋ-gó	t eː ⁵ ŋ + ɡ o ⁵	firewood	bois de chauffage	FIREWOOD	1 7 8 4 9 1 7 8	AXTN_AXT	TE6N_KU6	10	10.T.C 10.E.V 10.6.T 10.N.c 10._._ 10.K.C 10.U.V 10.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1048	672
2343	Nanga	tìrⁿí	t i ¹ r̃ ∼ i ⁵	firewood	bois de chauffage	FIREWOOD	1 7 8 5 4 7 8	AXTMBYT	TI6R9I6	11	11.T.C 11.I.V 11.6.T 11.R.c 11.9.C 11.I.V 11.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1046	671
2344	Penange	tè:ŋ-gè	t eː ¹ ŋ + ɡ e ¹	firewood	bois de chauffage	FIREWOOD	1 7 8 4 9 1 7 8	AXTN_AXT	TE6N_KE6	12	12.T.C 12.E.V 12.6.T 12.N.c 12._._ 12.K.C 12.E.V 12.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1048	672
2345	Perge_Tegu	tìrⁿí	t i ¹ r̃ ∼ i ⁵	firewood	bois de chauffage	FIREWOOD	1 7 8 5 4 7 8	AXTMBYT	TI6R9I6	13	13.T.C 13.I.V 13.6.T 13.R.c 13.9.C 13.I.V 13.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1046	671
2346	Songhai_Senni	tù:rò	t uː ¹ r o ¹	(firewood)	bois (de chauffage)	FIREWOOD	1 7 8 5 7 8	AXTBYT	TY6RU6	15	15.T.C 15.Y.V 15.6.T 15.R.C 15.U.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1046	673
2347	Songhai_Kiini	tǔ:rì	t uː ¹⁵ r i ¹	wood; firewood	bois; bois de chauffage	FIREWOOD	1 7 8 5 7 8	AXTBYT	TY2RI6	14	14.T.C 14.Y.V 14.2.T 14.R.C 14.I.V 14.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1046	673
2348	Tebul_Ure	tìně:	t i ¹ n eː ¹⁵	firewood	bois de chauffage	FIREWOOD	1 7 8 4 7 8	AXTBYT	TI6NE2	16	16.T.C 16.I.V 16.6.T 16.N.C 16.E.V 16.2.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1046	671
2349	Tiranige_Diga	tè:ŋ-gè	t eː ¹ ŋ + ɡ e ¹	firewood	bois de chauffage	FIREWOOD	1 7 8 4 9 1 7 8	AXTN_AXT	TE6N_KE6	17	17.T.C 17.E.V 17.6.T 17.N.c 17._._ 17.K.C 17.E.V 17.6.T	1.6 3.0 1.0 0.5 0.0 1.6 3.0 1.0	0	1048	672
2350	Togo_Kan	tǐⁿ	t ĩ ¹⁵ ∼	firewood	bois de chauffage	FIREWOOD	1 7 8 4	AXTN	TI29	18	18.T.C 18.I.V 18.2.T 18.9.c	1.6 3.0 1.0 0.5	0	1046	671
2351	Tommo_So	tínú	t i ⁵ n u ⁵	firewood	bois de chauffage	FIREWOOD	1 7 8 4 7 8	AXTBYT	TI6NY6	19	19.T.C 19.I.V 19.6.T 19.N.C 19.Y.V 19.6.T	1.6 3.0 1.0 1.3 3.0 1.0	0	1046	671
2352	Toro_Tegu	tìrⁿú	t i ¹ r̃ ∼ u ⁵	firewood	bois de chauffage	FIREWOOD	1 7 8 5 4 7 8	AXTMBYT	TI6R9Y6	20	20.T.C 20.I.V 20.6.T 20.R.c 20.9.C 20.Y.V 20.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	0	1046	671
2353	Yanda_Dom	té:	t eː ⁵	firewood	bois de chauffage	FIREWOOD	1 7 8	AXT	TE6	21	21.T.C 21.E.V 21.6.T	1.6 3.0 1.0	0	1046	678
2354	Yorno_So	tǐn	t i ¹⁵ n	firewood	bois de chauffage	FIREWOOD	1 7 8 4	AXTN	TI2N	22	22.T.C 22.I.V 22.2.T 22.N.c	1.6 3.0 1.0 0.5	0	1046	671
#
2358	Bangime	ɥìyɛ̄ŋ̄ kò ŋáwⁿ	ɥ i ¹ j ɛ ³ ŋ ³ _ k o ¹ _ ŋ a ⁵ w̃ ∼	fish	poisson	FISH	6 7 8 6 7 8 4 8 9 1 7 8 9 4 7 8 6 4	AXTBYTLT_AXT_AXTLN	JI6JE6N6_KU6_NA6W9	2	2.J.C 2.I.V 2.6.T 2.J.C 2.E.V 2.6.T 2.N.c 2.6.T 2._._ 2.K.C 2.U.V 2.6.T 2._._ 2.N.C 2.A.V 2.6.T 2.W.c 2.9.c	1.6 3.0 1.0 1.3 3.0 1.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 1.1 0.5	0	1050	681
2359	Bankan_Tey	ísì-m	i ⁵ s i ¹ + m	fish (any)	poisson	FISH	7 8 3 7 8 9 4	XTBYT_A	I6SI6_M	3	3.I.V 3.6.T 3.S.C 3.I.V 3.6.T 3._._ 3.M.C	3.0 1.0 1.3 3.0 1.0 0.0 1.6	0	1051	679
2360	Ben_Tey	ísì-m	i ⁵ s i ¹ + m	fish (any)	poisson	FISH	7 8 3 7 8 9 4	XTBYT_A	I6SI6_M	4	4.I.V 4.6.T 4.S.C 4.I.V 4.6.T 4._._ 4.M.C	3.0 1.0 1.3 3.0 1.0 0.0 1.6	0	1051	679
