# Wordlist

# DATA
ID	DOCULECT	IPA	TOKENS	ENGLISH	FRENCH	CONCEPT
2479	Songhai_Kiini	fírírí	f i ⁵ r i ⁵ r i ⁵	fly (away)	voler, s’envoler.	FLY (MOVE THROUGH AIR)
2480	Songhai_Senni	fí:rí	f iː ⁵ r i ⁵	fly (away)	voler, s’envoler.	FLY (MOVE THROUGH AIR)
2482	Tebul_Ure	cíllí:	tʃ i ⁵ l l iː ⁵	(e.g. bird) fly	(oiseau etc.) voler	FLY (MOVE THROUGH AIR)
2483	Tiranige_Diga	pírí-gè	p i ⁵ r i ⁵ + ɡ e ¹	(e.g. bird) fly	(oiseau etc.) voler	FLY (MOVE THROUGH AIR)
2484	Togo_Kan	kìrí kírì:	k i ¹ r i ⁵ _ k i ⁵ r iː ¹	(e.g. bird) fly	(oiseau etc.) voler	FLY (MOVE THROUGH AIR)
2485	Tommo_So	kíílí-yé	k iː ⁵ l i ⁵ + j e ⁵	(e.g. bird) fly	(oiseau etc.) voler	FLY (MOVE THROUGH AIR)
2486	Toro_Tegu	círú	tʃ i ⁵ r u ⁵	(e.g. bird) fly	(oiseau etc.) voler	FLY (MOVE THROUGH AIR)
2487	Yanda_Dom	kílí-yé	k i ⁵ l i ⁵ + j e ⁵	(e.g. bird) fly	(oiseau etc.) voler	FLY (MOVE THROUGH AIR)
2488	Yorno_So	kíl-ɛ́:	k i ⁵ l + ɛː ⁵	(e.g. bird) fly	(oiseau etc.) voler	FLY (MOVE THROUGH AIR)
#
2491	Bambara	kàⁿgá	k ã ¹ ∼ ɡ a ⁵	froth, foam (on tea)	mousse, bave, écume	FOAM
2492	Bangime	pūrɛ̀ɛ̀	p u ³ r ɛː ¹	froth, foam	mousse, écume	FOAM
2493	Bankan_Tey	kù kù:rú	k u ¹ _ k uː ¹ r u ⁵	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2494	Ben_Tey	yúgúrɔ̀	j u ⁵ ɡ u ⁵ r ɔ ¹	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2495	Bunoge	pùlà	p u ¹ l a ¹	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2497	Fulfulde	ʄuufo	ʄ u u f o	froth, foam	mousse, écume	FOAM
2499	Jamsay	pútɔ̀	p u ⁵ t ɔ ¹	froth, foam	mousse, écume	FOAM
2500	Jenaama	púlā	p u ⁵ l a ³	froth, foam	mousse, écume	FOAM
2501	Mombo	púlɔ́	p u ⁵ l ɔ ⁵	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2502	Najamba	bùjɛ̀ bújɛ̀-ŋgò	b u ¹ dʒ ɛ ¹ _ b u ⁵ dʒ ɛ ¹ + ŋ ɡ o ¹	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2503	Nanga	músî	m u ⁵ s i ⁵¹	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2504	Penange	púlá	p u ⁵ l a ⁵	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2505	Perge_Tegu	yɔ̀gɔ̀rɔ̀ pútɔ̀	j ɔ ¹ ɡ ɔ ¹ r ɔ ¹ _ p u ⁵ t ɔ ¹	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2506	Songhai_Senni	kù:fò	k uː ¹ f o ¹	froth, (tea) foam, (soap) suds	bulles, écume, mousse (de savon, de thé)	FOAM
2507	Songhai_Kiini	kòbú	k o ¹ b u ⁵	suds, foam, froth	mousse, écume	FOAM
2508	Tebul_Ure	yúbdá	j u ⁵ b d a ⁵	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2509	Tiranige_Diga	pùlá	p u ¹ l a ⁵	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2510	Togo_Kan	yùgɔ́rɔ́	j u ¹ ɡ ɔ ⁵ r ɔ ⁵	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2511	Tommo_So	yúbúdɔ́	j u ⁵ b u ⁵ d ɔ ⁵	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2512	Toro_Tegu	kùgíy	k u ¹ ɡ i ⁵ j	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2513	Yanda_Dom	bùɲá	b u ¹ ɲ a ⁵	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
2514	Yorno_So	yúgɔ̀rɔ̀	j u ⁵ ɡ ɔ ¹ r ɔ ¹	froth, foam (on tea)	écume, mousse (sur le thé)	FOAM
#
2517	Bangime	dɛ̀mbì-yɛ̀	d ɛ ¹ m b i ¹ + j ɛ ¹	fold (garment)	plier (vêtement)	FOLD
2518	Bankan_Tey	m̀bùndó	m ¹ b u ¹ n d o ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2519	Ben_Tey	mɛ̀lí	m ɛ ¹ l i ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2520	Bunoge	púndè	p u ⁵ n d e ¹	fold (paper, garment)	plier (papier, vêtement)	FOLD
2522	Fulfulde	ɲoofu-de	ɲ o o f u + d e	fold (garment)	plier (vêtement)	FOLD
2523	Jamsay	mìné	m i ¹ n e ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2524	Mombo	púndé	p u ⁵ n d e ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2525	Najamba	mɛ̀ndɛ́	m ɛ ¹ n d ɛ ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2526	Nanga	mɛ̀ndí	m ɛ ¹ n d i ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2527	Penange	púndú-lè	p u ⁵ n d u ⁵ + l e ¹	fold (paper, garment)	plier (papier, vêtement)	FOLD
2528	Perge_Tegu	mɛ̀lɛ́	m ɛ ¹ l ɛ ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2529	Songhai_Senni	tá:bú	t aː ⁵ b u ⁵	fold (e.g. cloth)	plier (tissu etc.)	FOLD
2530	Tebul_Ure	mɛ̀ndí	m ɛ ¹ n d i ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2531	Tiranige_Diga	pɛ́lɔ́	p ɛ ⁵ l ɔ ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2532	Togo_Kan	mìné	m i ¹ n e ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2533	Tommo_So	mɛ̀nnɛ́	m ɛ ¹ n n ɛ ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2534	Toro_Tegu	túkú	t u ⁵ k u ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2535	Yanda_Dom	mɛ̀nɛ́	m ɛ ¹ n ɛ ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
2537	Yorno_So	mɛ̀nɛ́	m ɛ ¹ n ɛ ⁵	fold (paper, garment)	plier (papier, vêtement)	FOLD
#
2538	Bambara	duⁿmuⁿni	d ũ ∼ m ũ ∼ n i	food, sustenance	nourriture/food	FOOD
2539	Bangime	sɥīì	s ɥ iː ³¹	grain-based meal (millet, sorghum, rice)	repas à base de céréales (mil, sorgho, riz)	FOOD
2540	Bankan_Tey	ŋ̀gú:rè-y	ŋ ¹ ɡ uː ⁵ r e ¹ + j	food, sustenance	nourriture	FOOD
2541	Ben_Tey	mò:ɲɛ̌-yⁿ	m oː ¹ ɲ ɛ ¹⁵ + j ∼	food, sustenance	nourriture	FOOD
2542	Bunoge	jí	dʒ i ⁵	food, sustenance	nourriture	FOOD
2543	Fulfulde	ɲaam-ndu	ɲ a a m + n d u	food, sustenance	nourriture	FOOD
2544	Jamsay	kà:ɲǐyⁿ	k aː ¹ ɲ i ¹⁵ j ∼	food, sustenance	nourriture	FOOD
2545	Jenaama	jīyɛ̄ pùwɔ̀	dʒ i ³ j ɛ ³ _ p u ¹ w ɔ ¹	food	nourriture	FOOD
2546	Mombo	ɛ́ɲɔ́gɔ̀	ɛ ⁵ ɲ ɔ ⁵ ɡ ɔ ¹	food, sustenance	nourriture	FOOD
2547	Najamba	kwɛ́-ŋgò	k w ɛ ⁵ + ŋ ɡ o ¹	food, sustenance	nourriture	FOOD
2548	Nanga	nɔ̀:ɲǎ:	n ɔː ¹ ɲ aː ¹⁵	food, sustenance	nourriture	FOOD
2549	Penange	ɲɔ̀:njé	ɲ ɔː ¹ n dʒ e ⁵	food, sustenance	nourriture	FOOD
2550	Perge_Tegu	kà:ɲɛ̀:rⁿɛ́	k aː ¹ ɲ ɛː ¹ r̃ ∼ ɛ ⁵	food, sustenance	nourriture	FOOD
2551	Songhai_Kiini	wⁿǎ:nì	w̃ ∼ aː ¹⁵ n i ¹	food	nourriture	FOOD
2552	Songhai_Senni	ŋà:rò	ŋ aː ¹ r o ¹	food, eating	aliment, nourriture	FOOD
2553	Tebul_Ure	ɲɛ́-ŋgɛ́	ɲ ɛ ⁵ + ŋ ɡ ɛ ⁵	food, sustenance	nourriture	FOOD
2554	Tiranige_Diga	ɲɛ́lɛ́	ɲ ɛ ⁵ l ɛ ⁵	food, sustenance	nourriture	FOOD
2555	Togo_Kan	ɲǎ:	ɲ aː ¹⁵	food, sustenance	nourriture	FOOD
2556	Tommo_So	dɛ̀nɛ́	d ɛ ¹ n ɛ ⁵	food, sustenance	nourriture	FOOD
2557	Toro_Tegu	kàlɛ́	k a ¹ l ɛ ⁵	food, sustenance	nourriture	FOOD
2559	Yorno_So	pàná	p a ¹ n a ⁵	food, sustenance	nourriture	FOOD
#
2560	Bangime	bùyɛ̀	b u ¹ j ɛ ¹	foot, leg	pied, jambe	FOOT OR LEG
2561	Bankan_Tey	ǹdɔ̀sɔ̂:	n ¹ d ɔ ¹ s ɔː ⁵¹	foot	pied	FOOT OR LEG
2562	Ben_Tey	lɔ̀sɔ̂:	l ɔ ¹ s ɔː ⁵¹	foot	pied	FOOT OR LEG
2563	Bunoge	sè	s e ¹	foot	pied	FOOT OR LEG
2565	Fulfulde	koyn-gal	k o j n + ɡ a l	foot, leg	pied, jambe	FOOT OR LEG
2567	Jamsay	kɔ́:	k ɔː	foot	pied	FOOT OR LEG
2568	Jenaama	tàbà	t a ¹ b a ¹	foot, leg	pied, jambe	FOOT OR LEG
2569	Mombo	sí:	s iː ⁵	foot	pied	FOOT OR LEG
2570	Najamba	nà:-gó	n aː ¹ + ɡ o ⁵	foot	pied	FOOT OR LEG
2571	Nanga	lɔ̀sɔ̂	l ɔ ¹ s ɔ ⁵¹	foot	pied	FOOT OR LEG
2572	Penange	sígé	s i ⁵ ɡ e ⁵	foot	pied	FOOT OR LEG
2573	Perge_Tegu	kúwɔ́	k u ⁵ w ɔ ⁵	foot	pied	FOOT OR LEG
2574	Songhai_Senni	cè:	tʃ eː ¹	foot, leg	pied, jambe - poss (inal):	FOOT OR LEG
2575	Songhai_Kiini	kɛ̀:	k ɛː ¹	foot	pied	FOOT OR LEG
2576	Tebul_Ure	lǎ:	l aː ¹⁵	foot	pied	FOOT OR LEG
2577	Tiranige_Diga	tònjè	t o ¹ n dʒ e ¹	foot	pied	FOOT OR LEG
2578	Togo_Kan	kúwɔ́	k u ⁵ w ɔ ⁵	foot	pied	FOOT OR LEG
2579	Tommo_So	ánú	a ⁵ n u ⁵	foot	pied	FOOT OR LEG
2580	Toro_Tegu	kúwɔ́	k u ⁵ w ɔ ⁵	foot	pied	FOOT OR LEG
2581	Yanda_Dom	nà:	n aː ¹	foot	pied	FOOT OR LEG
2582	Yorno_So	kúbɔ́	k u ⁵ b ɔ ⁵	foot	pied	FOOT OR LEG
#
2587	Bambara	fɔ́ⁿkúⁿ	f ɔ̃ ⁵ ∼ k ũ ⁵ ∼	forehead	front	FOREHEAD
2588	Bangime	tèɡò	t e ¹ ɡ o ¹	forehead	front	FOREHEAD
2589	Bankan_Tey	dìmbê-y	d i ¹ m b e ⁵¹ + j	forehead	front	FOREHEAD
2590	Ben_Tey	dìmbê:	d i ¹ m b eː ⁵¹	forehead	front	FOREHEAD
2591	Bunoge	géndè	ɡ e ⁵ n d e ¹	forehead	front	FOREHEAD
2593	Fulfulde	tiinde	t i i n d e	forehead	front	FOREHEAD
2595	Jamsay	dìmé	d i ¹ m e ⁵	forehead	front	FOREHEAD
2596	Jenaama	tègèn cíⁿ	t e ¹ ɡ e ¹ n _ tʃ ĩ ⁵ ∼	forehead	front	FOREHEAD
2597	Mombo	gíndó	ɡ i ⁵ n d o ⁵	forehead	front	FOREHEAD
2598	Najamba	géndè-ŋgè	ɡ e ⁵ n d e ¹ + ŋ ɡ e ¹	forehead	front	FOREHEAD
2599	Nanga	gímbè	ɡ i ⁵ m b e ¹	forehead	front	FOREHEAD
2600	Penange	géndó	ɡ e ⁵ n d o ⁵	forehead	front	FOREHEAD
2601	Perge_Tegu	dìmbé	d i ¹ m b e ⁵	forehead	front	FOREHEAD
2602	Songhai_Senni	jìnè	dʒ i ¹ n e ¹	forehead	front	FOREHEAD
2603	Songhai_Kiini	tí:ndè	t iː ⁵ n d e ¹	forehead	front	FOREHEAD
2605	Tebul_Ure	dìmbé	d i ¹ m b e ⁵	forehead	front	FOREHEAD
2606	Tiranige_Diga	pɛ́mbɔ́	p ɛ ⁵ m b ɔ ⁵	forehead	front	FOREHEAD
2607	Togo_Kan	dìmé	d i ¹ m e ⁵	forehead	front	FOREHEAD
2608	Tommo_So	dìmmú	d i ¹ m m u ⁵	forehead	front	FOREHEAD
2609	Toro_Tegu	dìmó	d i ¹ m o ⁵	forehead	front	FOREHEAD
2610	Yanda_Dom	dìmè	d i ¹ m e ¹	forehead	front	FOREHEAD
2611	Yorno_So	dìmɛ́	d i ¹ m ɛ ⁵	forehead	front	FOREHEAD
#
2616	Bambara	ɲìnɛ́	ɲ i ¹ n ɛ ⁵	forget	oublier	FORGET
2617	Bangime	tɛ̀ɛ̀-ndɛ̀	t ɛː ¹ + n d ɛ ¹	forget; cause to forget	oublier; faire oublier	FORGET
2618	Bankan_Tey	ìrɛ́ írɛ́	i ¹ r ɛ ⁵ _ i ⁵ r ɛ ⁵	forget	oublier	FORGET
2619	Ben_Tey	ìrɛ́	i ¹ r ɛ ⁵	forget	oublier	FORGET
2620	Bunoge	ʔálè	ʔ a ⁵ l e ¹	forget	oublier	FORGET
2621	Fulfulde	yeggi-ti-nde	j e ɡ ɡ i + t i + n d e	forget	oublier	FORGET
2622	Jamsay	náŋá	n a ⁵ ŋ a ⁵	forget	oublier	FORGET
2623	Jenaama	nùmà-sāⁿ	n u ¹ m a ¹ + s a ³ ∼	forget	oublier	FORGET
2624	Mombo	íddɛ̀	i ⁵ d d ɛ ¹	forget	oublier	FORGET
2625	Najamba	ìrɛ́	i ¹ r ɛ ⁵	forget	oublier	FORGET
2626	Nanga	ìrɛ́	i ¹ r ɛ ⁵	forget	oublier	FORGET
2627	Penange	íldɛ̀	i ⁵ l d ɛ ¹	forget	oublier	FORGET
2628	Perge_Tegu	náŋgá	n a ⁵ ŋ ɡ a ⁵	forget	oublier	FORGET
2629	Songhai_Kiini	dìññôŋ	d i ¹ ɲ ɲ o ⁵¹ ŋ	forget	oublier	FORGET
2630	Songhai_Senni	dìnòw	d i ¹ n o ¹ w	forget	oublier	FORGET
2632	Tebul_Ure	írɛ́	i ⁵ r ɛ ⁵	forget	oublier	FORGET
2633	Tiranige_Diga	ídí-yɔ́	i ⁵ d i ⁵ + j ɔ ⁵	forget	oublier	FORGET
2634	Togo_Kan	náŋá	n a ⁵ ŋ a ⁵	forget	oublier	FORGET
2635	Tommo_So	nàá	n aː ¹⁵	forget	oublier	FORGET
2636	Toro_Tegu	ná	n a ⁵	forget	oublier	FORGET
2637	Yanda_Dom	ídɛ́	i ⁵ d ɛ ⁵	forget	oublier	FORGET
2639	Yorno_So	náŋá	n a ⁵ ŋ a ⁵	forget	oublier	FORGET
#
2640	Bambara	yàfá	j a ¹ f a ⁵	forgive, pardon	pardonner	FORGIVE
2641	Bangime	yààpī-nà	j aː ¹ p i ³ + n a ¹	forgive, pardon	pardonner	FORGIVE
2642	Bankan_Tey	kǎwrì-káŋ	k a ¹⁵ w r i ¹ + k a ⁵ ŋ	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2643	Ben_Tey	yá:pɛ̀-yá:pɛ́	j aː ⁵ p ɛ ¹ + j aː ⁵ p ɛ ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2644	Bunoge	yà:fí-kánì	j aː ¹ f i ⁵ + k a ⁵ n i ¹	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2646	Fulfulde	yaafaa-de	j a a f a a + d e	forgive, pardon	pardonner	FORGIVE
2648	Jamsay	yá:fɛ́	j aː ⁵ f ɛ ⁵	pardon, forgive (sb)	pardon, forgive (sb)	FORGIVE
2649	Mombo	yà:fì-kání	j aː ¹ f i ¹ + k a ⁵ n i ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2650	Najamba	yá:fɛ́	j aː ⁵ f ɛ ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2651	Nanga	káwrí	k a ⁵ w r i ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2652	Penange	yá:fì-kání	j aː ⁵ f i ¹ + k a ⁵ n i ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2653	Perge_Tegu	yá:pɛ́	j aː ⁵ p ɛ ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2654	Songhai_Kiini	yá:fínɛ̀	j aː ⁵ f i ⁵ n ɛ ¹	forgive, pardon	pardonner	FORGIVE
2655	Songhai_Senni	yà:fà	j aː ¹ f a ¹	excuse, forgive (sth)	excuser, pardonner (qqch) -ex: .ò né	FORGIVE
2657	Tebul_Ure	yá:bí	j aː ⁵ b i ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2658	Tiranige_Diga	yà:pí-kán	j aː ¹ p i ⁵ + k a ⁵ n	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2659	Togo_Kan	yá:pì	j aː ⁵ p i ¹	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2660	Tommo_So	yáàbà-káná	j aː ⁵¹ b a ¹ + k a ⁵ n a ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2661	Toro_Tegu	yá:fà-kárⁿú	j aː ⁵ f a ¹ + k a ⁵ r̃ ∼ u ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2662	Yanda_Dom	yá:bɛ́	j aː ⁵ b ɛ ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
2664	Yorno_So	yá:bú-kárⁿá	j aː ⁵ b u ⁵ + k a ⁵ r̃ ∼ a ⁵	pardon, forgive (sb)	pardonner (qn)	FORGIVE
#
2665	Bambara	náání	n aː ⁵ n i ⁵	four	quatre	FOUR
2666	Bangime	nɛ̀ɛ̀ⁿ	n ɛ̃ː ¹ ∼	four	quatre	FOUR
2667	Bankan_Tey	nìŋŋěyⁿ	n i ¹ ŋ ŋ e ¹⁵ j ∼	four	quatre	FOUR
2668	Ben_Tey	nǐ:yⁿ	n iː ¹⁵ j ∼	four	quatre	FOUR
2669	Bunoge	nê:wⁿ	n eː ⁵¹ w̃ ∼	four	quatre	FOUR
2671	Fulfulde	nayi	n a j i	four	quatre	FOUR
2672	Jamsay	nǎyⁿ	n a ¹⁵ j ∼	four	quatre	FOUR
2673	Jenaama	nàtàwⁿ	n a ¹ t a ¹ w̃ ∼	four	quatre	FOUR
2674	Mombo	kɛ́:jɔ́	k ɛː ⁵ dʒ ɔ ⁵	four	quatre	FOUR
2675	Najamba	kɛ́:jɛ̀y	k ɛː ⁵ dʒ ɛ ¹ j	four	quatre	FOUR
2676	Nanga	nɔ̌yⁿ	n ɔ ¹⁵ j ∼	four	quatre	FOUR
2677	Penange	kɛ̀jɔ̀	k ɛ ¹ dʒ ɔ ¹	four	quatre	FOUR
2678	Perge_Tegu	nǎyⁿ	n a ¹⁵ j ∼	four	quatre	FOUR
2679	Songhai_Kiini	ʔà-tá:kí	ʔ a ¹ + t aː ⁵ k i ⁵	four	quatre	FOUR
2680	Songhai_Senni	tá:cí	t aː ⁵ tʃ i ⁵	four	quatre	FOUR
2682	Tebul_Ure	kɛ́dɛ́	k ɛ ⁵ d ɛ ⁵	four	quatre	FOUR
2683	Tiranige_Diga	cɛ̀:jɔ̀	tʃ ɛː ¹ dʒ ɔ ¹	four	quatre	FOUR
2684	Tommo_So	nǎy	n a ¹⁵ j	four	quatre	FOUR
2685	Toro_Tegu	nǎy	n a ¹⁵ j	four	quatre	FOUR
2686	Yanda_Dom	cɛ́zɔ́	tʃ ɛ ⁵ z ɔ ⁵	four	quatre	FOUR
2687	Yorno_So	nǎyⁿ	n a ¹⁵ j ∼	four	quatre	FOUR
#
2691	Bambara	bádḛ́má	b a ⁵ d e ∼ ³ m a ⁵	friend	ami	FRIEND
2692	Bangime	pààⁿ	p ãː ¹ ∼	friend	ami	FRIEND
2693	Bankan_Tey	sìyⁿɛ̌-m	s i ¹ j ∼ ɛ ¹⁵ + m	friend (casual)	ami	FRIEND
2694	Ben_Tey	tìyǎ-m	t i ¹ j a ¹⁵ + m	friend (casual)	ami	FRIEND
2695	Bunoge	nólò	n o ⁵ l o ¹	friend (of same sex)	ami	FRIEND
2697	Fulfulde	giɗo	ɡ i ɗ o	friend	ami	FRIEND
2698	Jamsay	tɛ̌:ⁿ	t ɛ̃ː ¹⁵ ∼	friend (casual)	ami	FRIEND
2699	Jenaama	kànà	k a ¹ n a ¹	friend	ami	FRIEND
2700	Mombo	nóló	n o ⁵ l o ⁵	friend (casual)	ami	FRIEND
2701	Najamba	nàlè-jû:	n a ¹ l e ¹ + dʒ uː ⁵¹	friend (casual)	ami	FRIEND
2702	Nanga	tìyá	t i ¹ j a ⁵	friend (casual)	ami	FRIEND
2703	Penange	nòlò	n o ¹ l o ¹	friend (of same sex)	ami	FRIEND
2704	Songhai_Senni	bà:kò	b aː ¹ k o ¹	friend	ami	FRIEND
2705	Songhai_Kiini	sǎŋkà	s a ¹⁵ ŋ k a ¹	friend, companion	ami, camarade	FRIEND
2706	Tebul_Ure	àngé	a ¹ n ɡ e ⁵	friend (of same sex)	ami	FRIEND
2707	Tiranige_Diga	wàyè	w a ¹ j e ¹	friend (casual)	ami	FRIEND
2708	Togo_Kan	ìⁿtá:ⁿ	ĩ ¹ ∼ t ãː ⁵ ∼	(man's) friend (male)	ami	FRIEND
2709	Tommo_So	ḿbɔ́	m ⁵ b ɔ ⁵	friend (casual)	ami	FRIEND
2710	Toro_Tegu	gǎw	ɡ a ¹⁵ w	(man's) friend (male)	ami	FRIEND
2711	Yanda_Dom	làlùŋ	l a ¹ l u ¹ ŋ	friend (casual)	ami	FRIEND
2712	Yorno_So	ángé	a ⁵ n ɡ e ⁵	(man's) friend (male)	ami	FRIEND
#
2718	Bambara	fá	f a ⁵	full (container)	plein de	FULL
2719	Bangime	dámbā	d a ⁵ m b a ³	full	plein	FULL
2720	Bankan_Tey	bá	b a ⁵	full	plein	FULL
2721	Ben_Tey	bǎ	b a ¹⁵	(container) be full	plein	FULL
2722	Bunoge	yé: bò	j eː ⁵ _ b o ¹	(container) be full	plein	FULL
2724	Fulfulde	haaru-de	h a a r u + d e	full	plein	FULL
2726	Jamsay	jǒ:	dʒ oː ¹⁵	full	plein	FULL
2727	Jenaama	pān-nā	p a ³ n + n a ³	full	plein	FULL
2728	Mombo	jwé:	dʒ w eː ⁵	(container) be full	plein	FULL
2729	Najamba	jǒy	dʒ o ¹⁵ j	(container) be full	plein	FULL
2730	Nanga	bá:	b aː ⁵	full	plein	FULL
2731	Penange	jwè:	dʒ w eː ¹	full (container)	plein	FULL
2732	Perge_Tegu	jó:	dʒ oː ⁵	full	plein	FULL
2733	Songhai_Kiini	tɔ́:	t ɔː	full	plein	FULL
2735	Tebul_Ure	bá	b a ⁵	full	plein	FULL
2736	Tiranige_Diga	ywé:-sá	j w eː ⁵ + s a ⁵	full (container)	plein	FULL
2737	Togo_Kan	jǒ:	dʒ oː ¹⁵	(container) be full	plein	FULL
2738	Tommo_So	jòó	dʒ oː ¹⁵	(container) be full	plein	FULL
2739	Toro_Tegu	zú	z u ⁵	(container) be full	plein	FULL
2740	Yanda_Dom	bǎ:	b aː ¹⁵	full	plein	FULL
2741	Yorno_So	jó:	dʒ oː ⁵	full (container)	plein	FULL
#
2746	Bambara	sɔ̀rɔ́	s ɔ ¹ r ɔ ⁵	get, obtain	obtenir, avoir, gagner, se procurer, trouver, produire	GET
2747	Bangime	kārà	k a ³ r a ¹	get, obtain	obtenir	GET
2748	Bankan_Tey	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	get, obtain	obtenir	GET
2749	Ben_Tey	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	get, obtain	obtenir	GET
2750	Bunoge	bɛ́:lɛ̀	b ɛː ⁵ l ɛ ¹	get, obtain	obtenir	GET
2751	Fulfulde	heɓu-de	h e ɓ u + d e	get, obtain	obtenir	GET
2752	Jamsay	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	get, obtain	obtenir	GET
2753	Jenaama	kìlɛ̀	k i ¹ l ɛ ¹	get, obtain	obtenir	GET
2754	Mombo	síyè	s i ⁵ j e ¹	get, obtain	obtenir	GET
2755	Najamba	dùmɛ́	d u ¹ m ɛ ⁵	get, obtain	obtenir	GET
2756	Nanga	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	get, obtain	obtenir	GET
2757	Penange	dínɛ́	d i ⁵ n ɛ ⁵	get, obtain	obtenir	GET
2758	Perge_Tegu	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	get, obtain	obtenir	GET
2759	Songhai_Kiini	dù:	d uː ¹	get, obtain	obtenir	GET
2760	Songhai_Senni	dù	d u ¹	get, obtain, find	obtenir, trouver	GET
2762	Tebul_Ure	bɛ̌:	b ɛː ¹⁵	get, obtain	obtenir	GET
2763	Tiranige_Diga	írɛ́	i ⁵ r ɛ ⁵	get, obtain	obtenir	GET
2764	Togo_Kan	bɛ̀rɛ́	b ɛ ¹ r ɛ ⁵	get, obtain	obtenir	GET
2765	Tommo_So	bɛ̀lɛ́	b ɛ ¹ l ɛ ⁵	get, obtain	obtenir	GET
2766	Toro_Tegu	bɛ̀rú	b ɛ ¹ r u ⁵	get, obtain	obtenir	GET
2767	Yanda_Dom	bɛ̀lɛ́	b ɛ ¹ l ɛ ⁵	get, obtain	obtenir	GET
2769	Yorno_So	bɛ̀lɛ́	b ɛ ¹ l ɛ ⁵	get, obtain	obtenir	GET
#
2770	Bambara	dí	d i ⁵	give	donner	GIVE
2771	Bangime	nāẁⁿ	n a ³ w̃ ¹ ∼	give	donner	GIVE
2772	Bankan_Tey	ní	n i ⁵	give	donner	GIVE
2773	Ben_Tey	ní	n i ⁵	give	donner	GIVE
2774	Bunoge	tábè	t a ⁵ b e ¹	give	donner	GIVE
2776	Fulfulde	hokku-de	h o k k u + d e	give	donner	GIVE
2777	Jamsay	ó:	oː ⁵	give	donner	GIVE
2778	Jenaama	dō	d o ³	give	donner	GIVE
2779	Mombo	ńdɛ́	n ⁵ d ɛ ⁵	give	donner	GIVE
2780	Najamba	ǹdɛ́	n ¹ d ɛ ⁵	give	donner	GIVE
2781	Nanga	ńdí	n ⁵ d i ⁵	give	donner	GIVE
2782	Penange	tábé	t a ⁵ b e ⁵	give	donner	GIVE
2783	Perge_Tegu	ó:	oː ⁵	give	donner	GIVE
2784	Songhai_Kiini	nɔ́:	n ɔː	give	donner	GIVE
2785	Songhai_Senni	nó:	n oː ⁵	provide (sth, with sth), give (sth, to sb)	fournir (qqn, avec qqch), donner (qqch, à qqn)	GIVE
2787	Tebul_Ure	ńdì	n ⁵ d i ¹	give	donner	GIVE
2788	Tiranige_Diga	ndó	n d o ⁵	give	donner	GIVE
